REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2056,closed,5,2013-02-03 15:50:19,56.17,,1,,"b'b"" The predecessor of this PR has already been approved: url  Hence I\'m merging it.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2056,closed,closed,2013-02-07 17:51:37,121.3,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2056,closed,reopened,2013-02-07 17:51:52,0.25,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2056,closed,6,2013-02-03 15:50:19,0.68,,1,,"b""b' Ah"," now I remember. Let me retarget it to 2.10.x.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2056,closed,closed,2013-02-07 17:52:10,0.3,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2056,closed,-,-,-,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2061,closed,opened,2013-02-04 10:36:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2061,closed,title,2013-02-04 10:36:08,00:00,,1,,"b""b' Merge Analyzer Plugins for Master'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2061,closed,body,2013-02-04 10:36:08,00:00,,1,,"b""b' Review by @retronym. Includes the exact same commits as #2022"," plus the merge.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2061,closed,1,2013-02-04 10:36:08,69.83,,1,,"b""b' it seems :cat: only tested rangepos"," but not the ordinary full build.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2061,closed,2,2013-02-04 10:36:08,39.35,,1,,"b""b' PLS REBUILD pr-checkin-per-commit'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2061,closed,3,2013-02-04 10:36:08,9.35,,,1,"b""b' (kitty-note-to-self: ignore 13074434):cat: Roger! Rebuilding pr-checkin-per-commit. :rotating_light:'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2061,closed,4,2013-02-04 10:36:08,4.38,,,1,"b""b' aaah it was still running! so currently the symptom is that the pull request is already green once the rangepos has finished"," even if the main build is not yet done. it would be nice if the links to both builds were available somewhere.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2061,closed,5,2013-02-04 10:36:08,122.52,,1,,"b""b' The merge lgtm.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2061,closed,6,2013-02-04 10:36:08,40.48,1,,,b'b\' i beleive both builds succeeded," i saw ""pr-checkin-per-commit"" at some point in the green message bar. but now it\\\'s ""rangepos"" again. we\\\'ll have to ask @adriaanm how to figure out.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2061,closed,7,2013-02-04 10:36:08,214.58,,1,,"b'b"" @lrytz", yes, that\'s why I want to run a single jenkins job that then forks the various jobs and joins themgithub only shows the last status of a commit -nothing we can do there," i thnk""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2061,closed,8,2013-02-04 10:36:08,778.73,,,1,"b'b"" AFAICT this PR is good to go", both builds went fine:url url  i think it only built the merge commit," but that\'s ok since the others are already in the repo anyway.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2061,closed,9,2013-02-04 10:36:08,21.88,,1,,"b""b' PLS SYNCH (this makes the kitten synchronize state between jenkins and github)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2061,closed,10,2013-02-04 10:36:08,1.83,,,1,"b""b' (kitty-note-to-self: ignore 13118927):cat: Synchronaising! :pray:'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2061,closed,11,2013-02-04 10:36:08,7.63,,1,,"b""b' PLS -checkin-per-commit@91c9c42'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2061,closed,12,2013-02-04 10:36:08,0.1,,1,,"b""b' PLS -checkin-per-commit@a06d31f6'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2061,closed,13,2013-02-04 10:36:08,0.15,,1,,"b""b' PLS -checkin-per-commit@7e836f83'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2061,closed,14,2013-02-04 10:36:08,0.03,,,1,"b""b' coooool :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2061,closed,15,2013-02-04 10:36:08,0.63,,,1,"b""b' :-) next I wanna add some /DCC SEND support :sunglasses: '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2061,closed,16,2013-02-04 10:36:08,6.45,,,1,"b""b' (kitty-note-to-self: ignore 13119159):cat: Roger! Rebuilding pr-checkin-per-commit for 91c9c42. :rotating_light:'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2061,closed,17,2013-02-04 10:36:08,0.0,,,1,"b""b' (kitty-note-to-self: ignore 13119163):cat: Roger! Rebuilding pr-checkin-per-commit for a06d31f6. :rotating_light:'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2061,closed,18,2013-02-04 10:36:08,0.0,,,1,"b""b' (kitty-note-to-self: ignore 13119164):cat: Roger! Rebuilding pr-checkin-per-commit for 7e836f83. :rotating_light:'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2061,closed,19,2013-02-04 10:36:08,15.18,,1,,"b""b' I think something is off here"," but it could be jenkins:url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2061,closed,20,2013-02-04 10:36:08,0.78,1,,,"b""b' maybe there should be a git clean and a git reset hard in there at the start to make sure we merge info a clean checkout'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2061,closed,21,2013-02-04 10:36:08,4.63,,1,,"b""b' BUILDLOG?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2061,closed,22,2013-02-04 10:36:08,0.53,,1,,"b'b"" I think this cannot work we have to think about the per-commit build logic. The problem is that we first check out master", then try to merge the individual pull request of the commit. In this case, the intermediate commits of the PR have a parent in 2.10.x, and they don\'t merge cleanly into master. Obviously the merge conflicts were (manually) resolved in the merge commit of this PR," but the other commits don\'t merge cleanly into master.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2061,closed,23,2013-02-04 10:36:08,0.9,,1,,"b""b' (the conflicts in url  are exactly those i had to manually resolve)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2061,closed,24,2013-02-04 10:36:08,3.53,,1,,"b""b' maybe we should build the intermediate commits just by checking out their "," and only do the merge thing for the topmost commit?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2061,closed,closed,2013-02-05 09:03:22,1347.23,2,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2061,closed,reopened,2013-02-05 09:03:25,0.05,2,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2061,closed,25,2013-02-04 10:36:08,9.95,,1,,"b""b' (kitty-note-to-self: ignore 13120049)pr-rangepos-per-commit:91c9c420: pending:  queued.", [success]url  : Took 73 min., [pending]url started.59918ee4: pending:  queued., [success]url  : Took 98 min., [pending]url started.6697c283: pending:  queued., [success]url  : Took 122 min., [pending]url started.a06d31f6: pending:  queued., [success]url  : Took 111 min., [pending]url started.b74c33eb: pending:  queued., [success]url  : Took 75 min., [pending]url started.7e836f83: pending:  queued., [success]url  : Took 123 min., [pending]url started., [pending]url started.f3cdf146: pending:  queued., [success]url  : Took 118 min., [pending]url started.df8de906: [success]url  Took 29 min., [success]url  : Took 29 min., [pending]url started. pr-checkin-per-commit:91c9c420: pending:  queued., [pending]url started.59918ee4: pending:  queued., [success]url  : Took 165 min., [pending]url started.6697c283: pending:  queued., [success]url  : Took 151 min.a06d31f6: pending:  queued., [error]url  : Build failed.2 tests failed. Took 176 min., [pending]url started.b74c33eb: pending:  queued., [success]url  : Took 163 min., [pending]url started.7e836f83: pending:  queued., [pending]url started.f3cdf146: pending:  queued., [success]url  : Took 126 min., [pending]url started.df8de906: [success]url  Took 81 min., [success]url  : Took 81 min.," [pending]url started.'""",,,,,,,,,,,,,,
scala,2061,closed,26,2013-02-04 10:36:08,867.38,,1,,"b""b' hmm.. I guess", in general, if you rebase your commits on top of master, each individual commit should merge cleanly in this case, the fact that pr-rangepos-per-commit worked for all commits indicates something else is wrong with pr-checkin-per-commit either master had moved by the time the checkin jobs were running and the merge failed because of that," or the git scripts for the jenkins jobs are not ideal'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2061,closed,27,2013-02-04 10:36:08,438.2,,1,,b'b\' when we merge from 2.10 into master," we don\\\'t want to rebase on master because we want to have the same commits in the history of both master and 2.10.x. the fail logs show that ""checkin"" and ""rangepos"" builds fail in the same way for intermediate commits", because they don\\\'t merge with master.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2061,closed,28,2013-02-04 10:36:08,42.18,1,,,"b""b' ok"," sorry i missed that this is a forward port from 2.10.x -now it finally all makes sense :hamster: '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2061,closed,29,2013-02-04 10:36:08,1.55,,,1,"b""b' thanks for your patience -merging'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2061,closed,closed,2013-02-06 07:39:17,1355.87,3,18,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2061,closed,30,2013-02-04 10:36:08,14.87,,,1,"b'b"" NP it was a good test case for the grown-up kitty. What do you think of building intermediate commits without merging them into HEAD first? I think it would make sense", because that\'s what actually happens once a PR gets merged: the topmost commit is merged into HEAD," not each commit individually.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2061,closed,-,-,-,3,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2064,closed,opened,2013-02-04 19:57:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2064,closed,title,2013-02-04 19:57:34,00:00,,1,,"b""b' [nomaster] SI-6773 Makes the SI-6150 changes binary compatible with 2.10'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2064,closed,body,2013-02-04 19:57:34,00:00,,1,,"b""b' The back ported fix of SI-6150 1f0e488 broke binary compatibility. This commit fixes that by removing the IndexedSeqFactory class and  its one method around to everything that extended it then re-adds some inner classes needed by the binary compatibility checker. review @retronym'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2064,closed,1,2013-02-04 19:57:34,2.07,,1,,"b'b"" NVM"," this doesn\'t go far enough.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2064,closed,closed,2013-02-04 19:59:41,2.12,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2064,closed,2,2013-02-04 19:57:34,1.53,,1,,"b'b"" I\'m proposing in the commit title for these ones"," I think having something in the title makes it easier for the merge later one.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2064,closed,reopened,2013-02-04 20:14:03,14.37,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2064,closed,3,2013-02-04 19:57:34,125.1,,1,,"b""b' @retronym squashed and added [nomaster]'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2064,closed,4,2013-02-04 19:57:34,10.47,,1,,"b'b"" I\'m assuming you\'ve MiMa-ed this; so LGTM""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2064,closed,closed,2013-02-06 19:49:46,1415.72,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2064,closed,-,-,-,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2065,closed,opened,2013-02-04 20:55:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2065,closed,title,2013-02-04 20:55:28,00:00,,1,,"b""b' Change Doc to trait to allow it to be used as a cake slice.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2065,closed,body,2013-02-04 20:55:28,00:00,,1,,"b""b' Change the implementation of getDocumentation() method.Rename and privatize symbols in CommentFactoryBase to avoid clashes when cooking a cake.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2065,closed,1,2013-02-04 20:55:28,580.77,,1,,"b'b"" I think it would be best to do this in 2.11 and synchronize with Paul\'s efforts to extract scaladoc from scalac""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2065,closed,closed,2013-02-05 06:37:10,581.7,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2065,closed,2,2013-02-04 20:55:28,6.63,,,1,"b'b"" While I support the idea to split scaladoc and interactive from scalac in 2.11"," I really don\'t understand why this PR for 2.10.1 cannot be merged to make IDE users happy in the next release?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2065,closed,reopened,2013-02-05 07:34:33,57.38,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2065,closed,3,2013-02-04 20:55:28,52.52,1,,,"b'b"" I wasn\'t aware of the longer-term goal of this PR. Sorry. There are a lot of them in the queue"," sometimes I make a mistake.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2065,closed,4,2013-02-04 20:55:28,195.18,,1,,b'b\' A related point, though it may need a separate pull request: all operations of the presentation compiler go through calls," defined and documented in  . We should have similar entry points for  . Such calls ensure:the correct thread is usedthey are serviced ""in order"" and are interruptible by normal (placed on the work queue)they can be \''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2065,closed,5,2013-02-04 20:55:28,62.62,,1,,"b""b' On Tue", Feb 5, 2013 at 2:50 PM," Iulian Dragos notifications@:'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2065,closed,closed,2013-02-06 07:04:51,1410.3,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2065,closed,-,-,-,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2074,closed,opened,2013-02-06 06:40:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2074,closed,title,2013-02-06 06:40:46,00:00,,1,,"b""b' SI-5744 evidence params are now SYNTHETIC'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2074,closed,body,2013-02-06 06:40:46,00:00,,,1,"b'b"" The macro def  macro impl correspondence check compares names of thecorresponding parameters in def and impl and reports an error if theydon\'t match. This was originally designed to avoid confusion  namedarguments (which ended up being never implemented as described in SI-5920). Sometimes parameter names are generated by the compiler", which puts theuser in a tough position. Luckily, there\'s an escape hatch built it, whichomits the name correspondence check if one of the parameters are SYNTHETIC.Everything went well until we realized that evidences generated bycontext bounds aren\'t SYNTHETIC, which led to the bug at hand. Marking auto-generated evidence parameters SYNTHETIC was only the firststep, as the correspondence checker uses parameter symbols, not parametertrees. Why\'s that a problem? Because SYNTHETIC doesn\'t get propagated from deftrees to their underlying symbols (see ValueParameterFlags). Unfortunately one cannot just change ValueParameterFlags, because thatwould break printouts generated in TypeDiagnostics, which is designed to notprint synthetic symbols. Therefore now we not only check ," but also when doing corresponce sweeps. This fixes the problem and doesn\'t mess uperror messages and debug printouts.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2074,closed,1,2013-02-06 06:40:46,14.55,,1,,"b""b' Could you add a tests for:the case when both context bounds and an explicit implicit parameter section are provided?view bounds?multiple bounds? I think they should fall out naturaly", so pending that test," lgtm. Have you signed the Scala CLA?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2074,closed,2,2013-02-06 06:40:46,1043.95,,1,,"b""b' I think this should target master. Feel free to convince me otherwise.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2074,closed,closed,2013-02-07 00:19:16,1058.5,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2074,closed,3,2013-02-06 06:40:46,411.92,,,1,"b""b' Would be cool if you motivated your decision. The change is minor and is in time for the feature freeze.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2074,closed,reopened,2013-02-07 17:53:09,1053.88,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2074,closed,4,2013-02-06 06:40:46,666.2,,1,,"b""b' Superseded by url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2074,closed,closed,2013-02-07 18:17:24,24.25,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2074,closed,-,-,-,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2169,closed,opened,2013-02-25 22:06:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2169,closed,title,2013-02-25 22:06:39,00:00,,1,,"b""b' SI-7181 Eliminate unnecessary duplicates of finally blocks'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2169,closed,body,2013-02-25 22:06:39,00:00,,1,,"b'b\' The main body of a try and each exception handler were getting a copy ofthe finally block for the ""normal"" flow case (i.e. where they don\\\'tthrow an uncaught exception or use ""return"" to exit early). But that\\\'s not necessary. With this commit the try body and each exception handler can all jumpto the same copy of the finally block on a normal exit. Two tests are included. One is a run style test that shows that logic remains unchanged. The other is a byte codetest that ensures we\\\'re getting fewer copies of the finally.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2169,closed,1,2013-02-25 22:06:39,76.82,,1,,"b'b"" Hmm", one test is the exception inlining test, which," okay that needs a fixup. But the other is the test I\'m submitting here and that one works for me. Huh?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2169,closed,2,2013-02-25 22:06:39,2.33,,1,,"b""b' -optimise?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2169,closed,3,2013-02-25 22:06:39,2.42,,1,,"b'b"" @paulp That would explain it because the exception inliner would add another copy of one finally block. But"," I don\'t have -optimize in this test\'s flag so I shouldn\'t get optimize code in the ? Do I have to have an empty .flags file?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2169,closed,4,2013-02-25 22:06:39,1.47,,1,,"b""b' All the tests are run under -optimise when you run test-opt"," which is what the usual jenkins does.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2169,closed,5,2013-02-25 22:06:39,17.58,,1,,"b""b' [sigh]'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2169,closed,closed,2013-02-26 00:36:08,149.48,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2169,closed,reopened,2013-02-26 00:40:59,4.85,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2169,closed,6,2013-02-25 22:06:39,272.95,,1,,"b""b' might as well lean into it I guess.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2169,closed,7,2013-02-25 22:06:39,185.17,,1,,"b""b' btw"," you can use to run an individual test under that flag.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2169,closed,8,2013-02-25 22:06:39,369.12,,1,,"b'b"" @retronym Yeah", I\'ve created an alias now that I know the automated build always runs under optimize. @gkossakowski Actually I think that test needs to be rewritten. It\'s testing more than my intended change. The other test, ," already does a comprehensive test to make sure  as a whole works.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2169,closed,9,2013-02-25 22:06:39,293.05,,1,,"b""b' PLS SYNCH'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2169,closed,10,2013-02-25 22:06:39,1.35,,,1,"b""b' (kitty-note-to-self: ignore 14130944):cat: Synchronaising! :pray:'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2169,closed,11,2013-02-25 22:06:39,9.72,,1,,"b'b"" The [build]url  has finished since the kitten last visited this PR. It should notice this on the next visit. I\'m working on improving the logic that sets the commit status message. Ah"," there we go -it went green while I was typing the above :-)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2169,closed,12,2013-02-25 22:06:39,2.68,,1,,"b""b' Hooray. review @gkossakowski '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2169,closed,13,2013-02-25 22:06:39,22.72,,,1,"b""b' LGTM. Great that you split this into two commits. Work prepared like the is pure pleasure to review.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2169,closed,closed,2013-02-26 19:04:16,1103.28,0,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2169,closed,-,-,-,0,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2185,closed,opened,2013-03-01 18:35:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2185,closed,title,2013-03-01 18:35:04,00:00,,1,,"b""b' SI-7006 Prevent unreachable blocks in GenICode'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2185,closed,body,2013-03-01 18:35:04,00:00,,,1,"b'b\' This commit makes GenICode prevent the generation ofmost unreachable blocks. The new unreachable block prevention code canbe disabled with a compiler flag. Because full unreachable analysis is no longer necessary fornormal code it makes the unreachable block analysis run only under-optimise. A test is included to make sure unreachable code doesn\\\'t cause issuesin code gen. A concrete example will help. def foo(): X = { try   return something() catch {   case e: Throwable =    throw e } unreachableCode()  ] Here unreachableCode() is unreachable but GenICode would create ICodefor it and then ASM would turn it into a pile of NOPS. A previous commit added a reachability analysis step to eliminatethat unreachable code but that added a bit of time to thecompilation process even when optimization was turned off.This commit avoids generating most unreachableICode in the first place so that full reachability analysis isonly needed after doing other optimization work. The new code works by extending a mechanism that was already in place.When GenICode encountered a THROW or RETURN it would put thecurrent block into ""ignore"" mode so that no further instructionswould be written into the block. However", that ignore mode flagwas itself ignored when it came to figuring out if follow on blocksshould  be written. So this commit goes through places like and  and uses the ignore mode of the current block to decidewhether to create follow on blocks, or if it already has, to kill byputting them into ignore mode and closing them where they\\\'ll beremoved from the method\\\'s list of active blocks. It\\\'s not quite as good as full reachability analysis. In particularbecause a label def can be emitted before anything that jumps to it,this simple logic is forced to leave label defs alone and that meanssome of them may be unreachable without being removed. However, inpractice it gets close the the benefit of reachability analysis atvery nearly no cost.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2185,closed,1,2013-03-01 18:35:04,125.87,,1,,"b""b' review @gkossakowski '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2185,closed,2,2013-03-01 18:35:04,1355.03,,1,,"b'b"" @JamesIry: shouldn\'t we have a test that checks whether unreachable blocks are properly eliminated?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2185,closed,3,2013-03-01 18:35:04,12.13,1,,,"b""b' Also"," the commit message is not detailed enough to aid understanding of this change. @JamesIry agreed to update it.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2185,closed,4,2013-03-01 18:35:04,1259.08,,1,,"b'b"" I\'d like to avoid writing more icode tests so I\'ll visit ways to run a JVM test with the full reachability analysis disabled then re-visit this PR.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2185,closed,closed,2013-03-05 16:27:11,1312.12,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2185,closed,reopened,2013-03-06 14:11:48,1304.62,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2185,closed,5,2013-03-01 18:35:04,41.95,,1,,"b""b' Okay @gkossakowski"," this should be better.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2185,closed,6,2013-03-01 18:35:04,234.93,,1,,"b""b' Unreachability analysis would be very handy as a user-level warning"," too.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2185,closed,7,2013-03-01 18:35:04,8.0,,,1,"b'b"" @dragos At the point this code runs it\'s not at all clear what was code written by the user and what was synthesized by previous stages. I\'d love to have a good reachability warning for user code"," but it\'ll take some work to prevent false warnings.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2185,closed,8,2013-03-01 18:35:04,4.63,,,1,"b""b' @JamesIry I know"," it was more of an encouragement to work on a that feature. :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scala,2185,closed,9,2013-03-01 18:35:04,105.2,,1,,"b'b"" FYI: I\'m reviewing this right now.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
