REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,
gitlabhq,3994,closed,7,2013-05-20 06:15:09,61.88,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,
gitlabhq,3994,closed,8,2013-05-20 06:15:09,125.62,,,1,"b'b"" @hiroponz Hello. I forgot to push my specs. How do I add these to the current pull request? Thanks. EDIT: I\'ve added the specs but not managed to squash them into one commit. Is this okay? If not"," how should I got about it?""'",,,,,,,,,,,,,,,
gitlabhq,3994,closed,9,2013-05-20 06:15:09,6.23,,1,,"b""b' @karlo57 Simply commit and push your fork"," then it reflects the current pull request.'""",,,,,,,,,,,,,,,
gitlabhq,3994,closed,10,2013-05-20 06:15:09,14.07,,,1,"b""b' [![Coverage Status]url  Coverage decreased (-0%) when pulling **0049eee00571e3ddd4fba0f77ecbd52b579cab42 on karlo57:master** into **6cf29166680e062ba7ab264271b8475f5ab98bb2 on gitlabhq:master**.'""",,,,,,,,,,,,,,,,
gitlabhq,3994,closed,11,2013-05-20 06:15:09,27.3,,1,,"b""b' A test seemed to have failed. But I ran the same test locally and it passed. What to do about this?'""",,,,,,,,,,,,,,,,
gitlabhq,3994,closed,12,2013-05-20 06:15:09,309.03,,,1,"b""b' @karlo57 Screenshots looks impressive. good work! Please make it mergeable & tests green'""",,,,,,,,,,,,,,,,
gitlabhq,3994,closed,13,2013-05-20 06:15:09,141.25,,,1,"b""b' Okay. Thanks! Can you run build again just to make sure? Everything works fine locally.'""",,,,,,,,,,,,,,,,
gitlabhq,3994,closed,14,2013-05-20 06:15:09,1080.3,,1,,"b""b' @karlo57 when you push a mergeable version it will run another build'""",,,,,,,,,,,,,,,,
gitlabhq,3994,closed,15,2013-05-20 06:15:09,1049.35,,,1,"b""b' [![Coverage Status]url  Coverage increased (+0%) when pulling **239530158ecdc4f728d6aa2de403e6d72a70cfcb on karlo57:master** into **132575faa07384dd738e06b96ad892912d8a2725 on gitlabhq:master**.'""",,,,,,,,,,,,,,,,
gitlabhq,3994,closed,16,2013-05-20 06:15:09,36.27,,1,,"b""b' :shipit:'""",,,,,,,,,,,,,,,,
gitlabhq,3994,closed,17,2013-05-20 06:15:09,16.95,,1,,"b""b' :+1: '""",,,,,,,,,,,,,,,,
gitlabhq,3994,closed,18,2013-05-20 06:15:09,312.28,,1,,"b""b' :+1: '""",,,,,,,,,,,,,,,,
gitlabhq,3994,closed,19,2013-05-20 06:15:09,187.57,,1,,"b'b"" @karlo57 Your last commit (2395301) wasn\'t the right way. Instead of merging to your feature should to a  .""'",,,,,,,,,,,,,,,,
gitlabhq,3994,closed,20,2013-05-20 06:15:09,73.55,,1,,"b""b' So i should rebase my feature branch on master?'""",,,,,,,,,,,,,,,,
gitlabhq,3994,closed,21,2013-05-20 06:15:09,35.98,,1,,"b""b' Yeap this will make it mergeable without polluting the MR with changes from master. Please also undo the last commit. At least for the changes coming from the master branch.'""",,,,,,,,,,,,,,,,
gitlabhq,3994,closed,22,2013-05-20 06:15:09,170.62,,,1,"b""b' @Razer6 thank you @karlo57 please update PR and ping me when ready :)'""",,,,,,,,,,,,,,,,
gitlabhq,3994,closed,23,2013-05-20 06:15:09,38.12,1,,,"b'b"" Oh okay thanks guys. I\'m quite new to this sorry", so what should I exactlydo? I should undo last commit then rebase my feature to the current master? On Tue, Jun 4, 2013 at 10:13 PM," Dmitriy Zaporozhets <notifications@""'",,,,,,,,,,,,
gitlabhq,3994,closed,closed,2013-06-04 15:35:00,559.85,2,14,9,,,,,,,,,,,,,,,,,
gitlabhq,3994,closed,reopened,2013-06-04 15:38:54,3.9,2,14,9,,,,,,,,,,,,,,,,,
gitlabhq,3994,closed,24,2013-05-20 06:15:09,407.43,,1,,"b'b"" @karlo57 Are now both pull requests the same? This seems to be a squashed one of #4200 isn\'t it?""'",,,,,,,,,,,,,,,,
gitlabhq,3994,closed,25,2013-05-20 06:15:09,475.32,,1,,"b""b' @Razer6 oh yeah. I was trying to figure out how to rebase feature to current master. I seem to have made the wrong move by merging my feature into my master. Any suggestions? Or should I just create a new fork", readd my changes," rebase then create a new pull request?'""",,,,,,,,,,,,,,
gitlabhq,3994,closed,26,2013-05-20 06:15:09,151.9,1,,,b'b\' @karlo57 Oops. I accidentally deleted my comment. Anyway, seems like you messed up your master. If you\\\'re the only one using master," nuke it: Reset your master to commit before you added anything (commit title: ""Fix last tree breadcrumbs for blob""): Update master from gitlabhq\\\'s repo Replace your master _forcefully_. One does not usually do this if other people are working from the same base repo. Put your  changes on top of most recent master i.e. rebase Resolve conflicts that may arise then push _forcefully_: Then make a pull request that looks like this: :master <karlo57/gitlabhq: For more info: url \''",,,,,,,,,,,,,,
gitlabhq,3994,closed,27,2013-05-20 06:15:09,47.85,,,1,"b""b' Thanks @padi! Will create the new pull request now.'""",,,,,,,,,,,,,,,,
gitlabhq,3994,closed,closed,2013-06-05 08:53:30,1034.6,3,16,10,,,,,,,,,,,,,,,,,
gitlabhq,3994,closed,28,2013-05-20 06:15:09,2.68,,1,,"b""b' New pull request here url  @randx  @Razer6 @padi '""",,,,,,,,,,,,,,,,
gitlabhq,3994,closed,-,-,-,3,17,10,,,,,,,,,,,,,,,,,
gitlabhq,4363,closed,opened,2013-06-20 20:01:02,,,,,,,,,,,,,,,,,,,,,
gitlabhq,4363,closed,title,2013-06-20 20:01:02,00:00,,1,,"b""b' Add support for creation and removal of branches and tags.'""",,,,,,,,,,,,,,,,
gitlabhq,4363,closed,body,2013-06-20 20:01:02,00:00,,,1,"b'b"" This commit takes advantage of the commit I added to gitlab-shell. Added API endpoints for POST (Create) and DELETE (Delete", duh.) of branchand tag resources. It takes advantage using Sidekiq to throw the actionsinto a background process as Gitlab does for many other actions; howeverGitlab is setup to cache the branches and tags So we need to expire the cache.There\'s a nice existing expire_cache method in the repository model to do this. We can run into an issue with race conditions in which the expire_cache would be called_before_ the branch was created, rendering it moot But (Would need to double check this)I believe many other actions expire the cache anyhow So on any active project itwould be updated soon anyhow. I originally thought about passing along the repositoryobject into Sidekiq but this caused Redis to lock up entirely and until I flushed all keysit wouldn\'t run any sidekiq jobs, even if I cleared them. This is a very useful feature as personally I integrate with Gitlab and would like to createtags and branches upon different actions when deploying to various environments (Deploy to staging -Create a release candidate branch," deploy to prod Create a tag) See GitHub\'s API for a reference as they support a similar setup: url  Let me know if there is anything that could be improved!""'",,,,,,,,,,,,
gitlabhq,4363,closed,1,2013-06-20 20:01:02,0.82,,1,,"b""b' Here is a link to the corresponding gitlab-shell pull request: url '""",,,,,,,,,,,,,,,,
gitlabhq,4363,closed,2,2013-06-20 20:01:02,15.47,,,1,"b""b' [![Coverage Status]url  Coverage decreased (-0%) when pulling **e4ec6416a4c80477bd68751d7fe98a268b8d16f1 on thomasbiddle:support_creating_and_deleting_branches_and_tags_from_api** into **48d372725a9f40efaa239531e93866bba04f796d on gitlabhq:master**.'""",,,,,,,,,,,,,,,,
gitlabhq,4363,closed,3,2013-06-20 20:01:02,560.08,,1,,"b""b' :+1: '""",,,,,,,,,,,,,,,,
gitlabhq,4363,closed,closed,2013-06-24 05:42:46,581.73,0,3,2,,,,,,,,,,,,,,,,,
gitlabhq,4363,closed,reopened,2013-06-24 05:42:54,0.13,0,3,2,,,,,,,,,,,,,,,,,
gitlabhq,4363,closed,4,2013-06-20 20:01:02,1213.85,,1,,"b""b' :+1: '""",,,,,,,,,,,,,,,,
gitlabhq,4363,closed,5,2013-06-20 20:01:02,316.67,,1,,"b""b' :+1: @thomasbiddle Can you please add documentation for this features and add test-cases for this?'""",,,,,,,,,,,,,,,,
gitlabhq,4363,closed,6,2013-06-20 20:01:02,231.32,,,1,"b'b"" I\'ve merged url  This PR miss documentation and tests. Please mention me when ready""'",,,,,,,,,,,,,,,,
gitlabhq,4363,closed,7,2013-06-20 20:01:02,375.65,,,1,"b'b"" Awesome I\'ll get to that this week.""'",,,,,,,,,,,,,,,,
gitlabhq,4363,closed,8,2013-06-20 20:01:02,469.82,,,1,"b""b' [![Coverage Status]url  Coverage decreased (-0%) when pulling **36524e5726e8b5960a718da5593317fd9f33758a on thomasbiddle:support_creating_and_deleting_branches_and_tags_from_api** into **48d372725a9f40efaa239531e93866bba04f796d on gitlabhq:master**.'""",,,,,,,,,,,,,,,,
gitlabhq,4363,closed,9,2013-06-20 20:01:02,509.52,,1,,"b""b' @thomasbiddle hey any progress with tests for api?'""",,,,,,,,,,,,,,,,
gitlabhq,4363,closed,10,2013-06-20 20:01:02,558.35,,,1,"b'b"" @randx Been running into issues with running the repositories_spec even off of master Keep getting issues. Tried setting up with the vagrant box But I have full drive encryption enabled on my mac and apparently the NFS share won\'t play nicely. If you happen to know what I\'m running into on the tests let me know"," otherwise I\'ll just poke around until I figure it out.  ""'",,,,,,,,,,,,,,,
gitlabhq,4363,closed,11,2013-06-20 20:01:02,88.0,,1,,"b'b"" Still running into issues with tests running on my local Haven\'t had time to work it out; however I just pushed a commit to ensure that the  names will accept periods in the resource path"," also making the calls return a static json response rather than just an empty one. Docs updated.""'",,,,,,,,,,,,,,,
gitlabhq,4363,closed,12,2013-06-20 20:01:02,35.03,,,1,"b""b' [![Coverage Status]url  Coverage decreased (-0%) when pulling **844c546bb2657759db07a9ffb12d8cd096d227de on thomasbiddle:support_creating_and_deleting_branches_and_tags_from_api** into **48d372725a9f40efaa239531e93866bba04f796d on gitlabhq:master**.'""",,,,,,,,,,,,,,,,
gitlabhq,4363,closed,13,2013-06-20 20:01:02,13.68,,,1,"b'b"" Had to go through some trouble trying to get tests to pass on my local The vagrant VM wouldn\'t spin up due to having my home directory encrypted Finally got that working though so could hammer away on this. @randx I noticed that some methods that this PR added were added since I made this PR I went ahead and rebased and removed my extra additions there. Added tests"," updated documentation Looks like with the methods that were added prior we\'re no longer throwing it into a Sidekiq worker (Which I wasn\'t sure was the best solution to begin with) So now the API calls can always actually return the resource. Let me know if you need anything else for this to be merged :-)  TJ""'",,,,,,,,,,,,,,,
gitlabhq,4363,closed,14,2013-06-20 20:01:02,31.98,,,1,"b""b' [![Coverage Status]url  Coverage remained the same when pulling **2172ef5f6ee0f5b422cfda4c0f6af9859e34071c on thomasbiddle:support_creating_and_deleting_branches_and_tags_from_api** into **2e0a373415f05f77e8cc2a12b1a1f22c3214a0ba on gitlabhq:master**.'""",,,,,,,,,,,,,,,,
gitlabhq,4363,closed,15,2013-06-20 20:01:02,17.1,,,1,"b""b' [![Coverage Status]url  Coverage decreased (-0%) when pulling **2172ef5f6ee0f5b422cfda4c0f6af9859e34071c on thomasbiddle:support_creating_and_deleting_branches_and_tags_from_api** into **2e0a373415f05f77e8cc2a12b1a1f22c3214a0ba on gitlabhq:master**.'""",,,,,,,,,,,,,,,,
gitlabhq,4363,closed,16,2013-06-20 20:01:02,234.95,,1,,"b""b' @randx Any opinion?'""",,,,,,,,,,,,,,,,
gitlabhq,4363,closed,17,2013-06-20 20:01:02,885.78,,1,,"b""b' @randx @Razer6 This still missing anything? I can rebase and open a PR into a different branch as well if necessary.'""",,,,,,,,,,,,,,,,
gitlabhq,4363,closed,18,2013-06-20 20:01:02,94.83,,1,,"b""b' Merged in master No conflicts needed to be fixed.'""",,,,,,,,,,,,,,,,
gitlabhq,4363,closed,19,2013-06-20 20:01:02,19.57,,,1,"b""b' [![Coverage Status]url  Coverage increased (+0.41%) when pulling **d2706229fa7d5f995f246405658ffe6ec3829108 on thomasbiddle:support_creating_and_deleting_branches_and_tags_from_api** into **05ef996e52eddececee3e0edb9c8bb5a0dc4c82d on gitlabhq:master**.'""",,,,,,,,,,,,,,,,
gitlabhq,4363,closed,20,2013-06-20 20:01:02,794.48,,1,,"b""b' @thomasbiddle Can you please undo the last commit (merge of master to your branch). Instead please to a rebase.'""",,,,,,,,,,,,,,,,
gitlabhq,4363,closed,21,2013-06-20 20:01:02,577.47,,,1,"b'b"" @Razer6 Hm Interesting. I went to do that and when I pushed the change", the merge request showed 0 files had now changed," and I couldn\'t see my commits. I\'m still relatively new to rebasing Am I doing something incorrect here?""'",,,,,,,,,,,,,,
gitlabhq,4363,closed,22,2013-06-20 20:01:02,50.18,,1,,"b'b"" Which one is 05ef996e52eddececee3e0edb9c8bb5a0dc4c82d ? That\'s not one of yours"," isn\'t it? Thought it would be 2172ef5 ?""'",,,,,,,,,,,,,,,
gitlabhq,4363,closed,23,2013-06-20 20:01:02,25.2,,,1,"b'b"" @Razer6  I think that looks good now :-) Interesting that HEAD~1 doesn\'t point to the next to last commit. Guess I don\'t understand that syntax after all.""'",,,,,,,,,,,,,,,,
gitlabhq,4363,closed,24,2013-06-20 20:01:02,18.9,,,1,"b""b' [![Coverage Status]url  Coverage increased (+0.19%) when pulling **fb85cadfd8dabb54f3c21933a93b3054eb1d3913 on thomasbiddle:support_creating_and_deleting_branches_and_tags_from_api** into **a59330998e1debe8ed7e8e60d0c24f1de9ba3b9a on gitlabhq:master**.'""",,,,,,,,,,,,,,,,
gitlabhq,4363,closed,25,2013-06-20 20:01:02,680.63,,1,,"b""b' Your previously mentioned errors in the tests still remain have you already figured out the problem?'""",,,,,,,,,,,,,,,,
gitlabhq,4363,closed,26,2013-06-20 20:01:02,724.45,,1,,"b""b' This pull request has been closed because a request for more information has not been reacted to for more than 2 weeks. If you respond and conform to the pull request guidelines in our [contributing guidelines]url  we will reopen this pull request. /cc @dosire '""",,,,,,,,,,,,,,,,
gitlabhq,4363,closed,closed,2013-12-09 10:58:24,315.5,0,14,14,,,,,,,,,,,,,,,,,
gitlabhq,4363,closed,-,-,-,0,14,14,,,,,,,,,,,,,,,,,
gitlabhq,4595,closed,opened,2013-07-19 04:19:12,,,,,,,,,,,,,,,,,,,,,
gitlabhq,4595,closed,title,2013-07-19 04:19:12,00:00,,1,,"b""b' Fixed link for submodule'""",,,,,,,,,,,,,,,,
gitlabhq,4595,closed,1,2013-07-19 04:19:12,297.88,,,1,"b""b' Thanks for your interest in improving the GitLab codebase! Please have a look at the [contributing guidelines]url  You need to rebase on master. Also"," can you add tests for this?'""",,,,,,,,,,,,,,,
gitlabhq,4595,closed,2,2013-07-19 04:19:12,20.98,,,1,"b'b"" GitLab is great project", thank you guys, good job! I am using GitLab everyday, and try to fix some issues I meet, but I am newbie in Ruby, so I am try my best to fix some simple issues. Sorry.I only commit the code that deployed on my GitLab server and working fine for several days. I don\'t know how to write unit test in Ruby. Sorry again.I am rebase on master," there has no update:  ""'",,,,,,,,,,
gitlabhq,4595,closed,closed,2013-07-19 09:43:28,324.27,0,1,2,,,,,,,,,,,,,,,,,
gitlabhq,4595,closed,reopened,2013-07-19 09:43:33,0.08,0,1,2,,,,,,,,,,,,,,,,,
gitlabhq,4595,closed,3,2013-07-19 04:19:12,29.17,1,,,"b""b' It looks that my local repo is an antique.I will rebuild my fork and try commit later.'""",,,,,,,,,,,,,,,,
gitlabhq,4595,closed,closed,2013-07-19 10:07:15,23.7,1,1,2,,,,,,,,,,,,,,,,,
gitlabhq,4595,closed,-,-,-,1,1,2,,,,,,,,,,,,,,,,,
gitlabhq,4618,closed,opened,2013-07-22 18:55:48,,,,,,,,,,,,,,,,,,,,,
gitlabhq,4618,closed,title,2013-07-22 18:55:48,00:00,,1,,"b""b' Fix notifications to handle participants and mentions on commits too'""",,,,,,,,,,,,,,,,
gitlabhq,4618,closed,body,2013-07-22 18:55:48,00:00,,1,,"b""b' This fixes", as noted on latests comments from #3898," the notification for commit notes.'""",,,,,,,,,,,,,,
gitlabhq,4618,closed,1,2013-07-22 18:55:48,27.2,,,1,"b""b' @jacargentina :+1: Thank you!'""",,,,,,,,,,,,,,,,
gitlabhq,4618,closed,2,2013-07-22 18:55:48,7.88,,,1,"b""b' [![Coverage Status]url  Coverage decreased (-0%) when pulling **06ef602bc86e1999566d025f0fa495aa9bf9fa11 on jacargentina:notification-on-commits** into **707cea8d45c45a2f840a5d053092e699912cb8a8 on gitlabhq:master**.'""",,,,,,,,,,,,,,,,
gitlabhq,4618,closed,3,2013-07-22 18:55:48,870.35,,1,,"b""b' The CI failure looks like a fluke... lots of fragile calls. url '""",,,,,,,,,,,,,,,,
gitlabhq,4618,closed,4,2013-07-22 18:55:48,1400.7,,1,,"b'b"" Mhm. doesn\'t seem to work for us. ""'",,,,,,,,,,,,,,,,
gitlabhq,4618,closed,5,2013-07-22 18:55:48,24.68,,1,,"b""b' @forki can you explain what it is that is not working for you?'""",,,,,,,,,,,,,,,,
gitlabhq,4618,closed,6,2013-07-22 18:55:48,0.5,,1,,"b""b' @jacargentina I have added by reference to url  The tests have been failed randomly before adding  .'""",,,,,,,,,,,,,,,,
gitlabhq,4618,closed,7,2013-07-22 18:55:48,25.88,,,1,"b""b' ![image]url  but no mail sent to @hspaethe'""",,,,,,,,,,,,,,,,
gitlabhq,4618,closed,8,2013-07-22 18:55:48,7.62,,1,,"b""b' @forki just to be sure"," you are using the patch in this pull request? How did you install it?'""",,,,,,,,,,,,,,,
gitlabhq,4618,closed,9,2013-07-22 18:55:48,5.35,,1,,"b""b' I cherry-picked the commit on top of 5.4.We updated our server to use url  Restart of the server'""",,,,,,,,,,,,,,,,
gitlabhq,4618,closed,10,2013-07-22 18:55:48,2.68,,1,,"b'b"" @forki maybe it [only works on master]url  Let\'s see what @jacargentina thinks.""'",,,,,,,,,,,,,,,,
gitlabhq,4618,closed,11,2013-07-22 18:55:48,595.03,,1,,"b""b' Now it must handle mentions correctly.'""",,,,,,,,,,,,,,,,
gitlabhq,4618,closed,closed,2013-07-24 20:23:42,87.9,0,10,3,,,,,,,,,,,,,,,,,
gitlabhq,4618,closed,reopened,2013-07-24 20:23:46,0.07,0,10,3,,,,,,,,,,,,,,,,,
gitlabhq,4618,closed,12,2013-07-22 18:55:48,1.2,,,1,"b""b' [![Coverage Status]url  Coverage decreased (-0%) when pulling **cb877b7e6f6b036a2811aec7313dab94473774de on jacargentina:notification-on-commits** into **8aecfc375c10033ae76c9a7fc94e600a48cd498e on gitlabhq:master**.'""",,,,,,,,,,,,,,,,
gitlabhq,4618,closed,13,2013-07-22 18:55:48,15.78,,,1,"b""b' [![Coverage Status]url  Coverage decreased (-0%) when pulling **cb877b7e6f6b036a2811aec7313dab94473774de on jacargentina:notification-on-commits** into **8aecfc375c10033ae76c9a7fc94e600a48cd498e on gitlabhq:master**.'""",,,,,,,,,,,,,,,,
gitlabhq,4618,closed,14,2013-07-22 18:55:48,661.07,,,1,"b""b' works like a charm. Thanks.'""",,,,,,,,,,,,,,,,
gitlabhq,4618,closed,15,2013-07-22 18:55:48,354.9,1,,,"b""b' @jacargentina something strange is going on with the tests you added. If I apply only the part of your patch that changes on my local machine"," the tests are still green. It looks like the things you added to the tests were already working.'""",,,,,,,,,,,,,,,
gitlabhq,4618,closed,16,2013-07-22 18:55:48,444.25,,,1,"b""b' [![Coverage Status]url  Coverage decreased (-0%) when pulling **7912dea0fce6d0adb11a3e979cc21313de399534 on jacargentina:notification-on-commits** into **8aecfc375c10033ae76c9a7fc94e600a48cd498e on gitlabhq:master**.'""",,,,,,,,,,,,,,,,
gitlabhq,4618,closed,17,2013-07-22 18:55:48,912.62,,,1,"b""b' [![Coverage Status]url  Coverage decreased (-0%) when pulling **669ada924b3d058f5ad8bfc6822b1a9e64b3549b on jacargentina:notification-on-commits** into **8c08fb9b28c77fb5bb19bfd7c041d557c89f7120 on gitlabhq:master**.'""",,,,,,,,,,,,,,,,
gitlabhq,4618,closed,closed,2013-08-02 10:02:07,818.35,1,10,8,,,,,,,,,,,,,,,,,
gitlabhq,4618,closed,18,2013-07-22 18:55:48,1308.73,,,1,"b""b' thank you'""",,,,,,,,,,,,,,,,
gitlabhq,4618,closed,-,-,-,1,10,9,,,,,,,,,,,,,,,,,
gitlabhq,4670,closed,opened,2013-07-30 15:03:35,,,,,,,,,,,,,,,,,,,,,
gitlabhq,4670,closed,title,2013-07-30 15:03:35,00:00,,1,,"b""b' More fixes for supporting Relative URL'""",,,,,,,,,,,,,,,,
gitlabhq,4670,closed,body,2013-07-30 15:03:35,00:00,,1,,"b'b"" Fixes HTTP(S) cloneFixes assets ()1. Apply fix: Change the necessary files.1. Update  $ sudo -u git -H vim  Uncomment the line nr: 73 Change assets version in line nr: 69  = \'1.0.1\' 1. Update assets: $ sudo -u git -H RAILS_ENV=production bundle exec rake assets:precompile 1. Restart gitlab: $ sudo service gitlab restart 1. Clean browser cache Finally clean your browser cache. Site demonstration: See: url  for demonstrationUser: demoPassword: demodemo""'",,,,,,,,,,,,,,,,
gitlabhq,4670,closed,closed,2013-07-30 15:04:22,0.78,0,2,0,,,,,,,,,,,,,,,,,
gitlabhq,4670,closed,reopened,2013-07-30 15:04:42,0.33,0,2,0,,,,,,,,,,,,,,,,,
gitlabhq,4670,closed,1,2013-07-30 15:03:35,10.33,,1,,"b""b' hi @amouhzi. GitLab is no longer supporting relative URLs. The developer has stated that he will not address any issues relating to this feature any longer.  You can see comments in this thread by randx url '""",,,,,,,,,,,,,,,,
gitlabhq,4670,closed,2,2013-07-30 15:03:35,10.93,,,1,"b""b' [![Coverage Status]url  Coverage decreased (-0%) when pulling **2ea432fd0ee74791735330941d1c0cb2db4ac51e on anezi:relative-url-patch** into **c5add8fe55441aa19d424d19fbb2e321f99cb47f on gitlabhq:master**.'""",,,,,,,,,,,,,,,,
gitlabhq,4670,closed,3,2013-07-30 15:03:35,0.87,,,1,"b""b' [![Coverage Status]url  Coverage decreased (-0%) when pulling **2ea432fd0ee74791735330941d1c0cb2db4ac51e on anezi:relative-url-patch** into **c5add8fe55441aa19d424d19fbb2e321f99cb47f on gitlabhq:master**.'""",,,,,,,,,,,,,,,,
gitlabhq,4670,closed,4,2013-07-30 15:03:35,33.28,,1,,"b'b"" It appears that the devs will entertain PRs if they\'re well put together.  Do tests pass with these changes? I\'ll link this PR in the feedback page url ""'",,,,,,,,,,,,,,,,
gitlabhq,4670,closed,5,2013-07-30 15:03:35,727.0,,1,,"b""b' Can we just adding a gitlab variable in attachement upload without if-else?'""",,,,,,,,,,,,,,,,
gitlabhq,4670,closed,6,2013-07-30 15:03:35,13.48,,,1,"b""b' [![Coverage Status]url  Coverage decreased (-0%) when pulling **a08feb4290a6a9cc886df180a6b36e927b07680b on anezi:relative-url-patch** into **c5add8fe55441aa19d424d19fbb2e321f99cb47f on gitlabhq:master**.'""",,,,,,,,,,,,,,,,
gitlabhq,4670,closed,7,2013-07-30 15:03:35,568.75,,,1,"b""b' [![Coverage Status]url  Coverage decreased (-0%) when pulling **f2550cfaf06de54890d35f1fe3b62f1b80e71fa9 on anezi:relative-url-patch** into **c4856e6f8dbc7b7db5cb01c340e211026dda03af on gitlabhq:master**.'""",,,,,,,,,,,,,,,,
gitlabhq,4670,closed,8,2013-07-30 15:03:35,631.63,,,1,"b""b' [![Coverage Status]url  Coverage decreased (-0%) when pulling **d0e9f45ac786c6eea88d2a1d0479e8731f874aa8 on anezi:relative-url-patch** into **e6affad928cfcc8f5c8b031bf791b65377eeb25f on gitlabhq:master**.'""",,,,,,,,,,,,,,,,
gitlabhq,4670,closed,9,2013-07-30 15:03:35,281.38,,,1,"b""b' [![Coverage Status]url  Coverage decreased (-0%) when pulling **e08f95e64cf7faa56801c314d4aca972af87cb56 on anezi:relative-url-patch** into **e6affad928cfcc8f5c8b031bf791b65377eeb25f on gitlabhq:master**.'""",,,,,,,,,,,,,,,,
gitlabhq,4670,closed,10,2013-07-30 15:03:35,591.72,,1,,"b""b' Are you planning to add tests to this PR @amouhzi?'""",,,,,,,,,,,,,,,,
gitlabhq,4670,closed,11,2013-07-30 15:03:35,31.02,,1,,"b""b' I need some documentation to how add tests.'""",,,,,,,,,,,,,,,,
gitlabhq,4670,closed,12,2013-07-30 15:03:35,111.27,,,1,"b""b' [![Coverage Status]url  Coverage decreased (-0%) when pulling **d54f07466343904eedeed5cadcba34519da60c85 on anezi:relative-url-patch** into **0be062152a780950d699676c7cf7e6b7154d7db9 on gitlabhq:master**.'""",,,,,,,,,,,,,,,,
gitlabhq,4670,closed,13,2013-07-30 15:03:35,743.42,,,1,"b""b' [![Coverage Status]url  Coverage remained the same when pulling **d1b97e929b631f455bcd3509b65d9e7dc388a884 on anezi:relative-url-patch** into **e36baaddcdbf705a4a19d818f91edcb424bf941c on gitlabhq:master**.'""",,,,,,,,,,,,,,,,
gitlabhq,4670,closed,14,2013-07-30 15:03:35,410.65,,,1,"b""b' [![Coverage Status]url  Coverage decreased (-0%) when pulling **0d63fcb388773aded72cb1f4ab3e8301ee59a0a2 on anezi:relative-url-patch** into **7683efc6be4a57fe2105916879dc8c50f4024086 on gitlabhq:master**.'""",,,,,,,,,,,,,,,,
gitlabhq,4670,closed,15,2013-07-30 15:03:35,451.25,,1,,"b'b"" @amouhzi It looks like you fix is the preferred method and that the  is overkill. Although I\'m not sure why I got a comment from @randx on my PR"," yet he has not on this one.  ""'",,,,,,,,,,,,,,,
gitlabhq,4670,closed,16,2013-07-30 15:03:35,79.72,,1,,"b'b"" Yes"," we don\'t need  to concatenate a variable. If it is empty the concatenation doesn\'t change anything.relative_url_root is initialized to empty.""'",,,,,,,,,,,,,,,
gitlabhq,4670,closed,17,2013-07-30 15:03:35,6.38,,,1,"b""b' [![Coverage Status]url  Coverage decreased (-0%) when pulling **acf0ce394784b498b2f6209dbaa00b99ff956e90 on anezi:relative-url-patch** into **0ef0150d8c5ff6fec88c64056ee8c788aed0aa14 on gitlabhq:master**.'""",,,,,,,,,,,,,,,,
gitlabhq,4670,closed,18,2013-07-30 15:03:35,750.68,,,1,"b""b' [![Coverage Status]url  Coverage decreased (-0%) when pulling **8f419e84a74b25462a1efffef9e9e01fef40c31c on anezi:relative-url-patch** into **8886b900cad751273044d40d9d0eefbe1ea81616 on gitlabhq:master**.'""",,,,,,,,,,,,,,,,
gitlabhq,4670,closed,19,2013-07-30 15:03:35,133.93,,,1,"b""b' [![Coverage Status]url  Coverage decreased (-0%) when pulling **952bfb47084e0f1463271daa69865739a330f79e on anezi:relative-url-patch** into **d602d5b1b05036788c67c13510c34725c68116ea on gitlabhq:master**.'""",,,,,,,,,,,,,,,,
gitlabhq,4670,closed,20,2013-07-30 15:03:35,1369.3,,,1,"b""b' [![Coverage Status]url  Coverage decreased (-0%) when pulling **917c2c5063af2bd007596cb3bee5abc52efbec39 on anezi:relative-url-patch** into **b58eeeaf105f345702f55d337bd49803a8601fbe on gitlabhq:master**.'""",,,,,,,,,,,,,,,,
gitlabhq,4670,closed,21,2013-07-30 15:03:35,876.88,,,1,"b""b' [![Coverage Status]url  Coverage decreased (-0%) when pulling **49284406d60df785ff773d46172f2b8381f94d0b on anezi:relative-url-patch** into **2e0a373415f05f77e8cc2a12b1a1f22c3214a0ba on gitlabhq:master**.'""",,,,,,,,,,,,,,,,
gitlabhq,4670,closed,22,2013-07-30 15:03:35,730.15,,,1,"b""b' [![Coverage Status]url  Coverage decreased (-0%) when pulling **0a86e84b57d91b65d612bc88e2c866bd891a3ad1 on anezi:relative-url-patch** into **0a53e47bae31d3f7d84acc3dd7ec2c19f5d0460a on gitlabhq:master**.'""",,,,,,,,,,,,,,,,
gitlabhq,4670,closed,23,2013-07-30 15:03:35,829.25,,,1,"b""b' [![Coverage Status]url  Coverage decreased (-0%) when pulling **c70a44422a00e6271e440a8a2f64fc30a7ba04f9 on anezi:relative-url-patch** into **0175e665893ca8f8fd660ff55841e95c02fcb987 on gitlabhq:master**.'""",,,,,,,,,,,,,,,,
