REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,239,closed,opened,2011-06-01 16:16:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,239,closed,title,2011-06-01 16:16:36,00:00,,1,,"b""b' added an argument to jsonify : status code'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,239,closed,body,2011-06-01 16:16:36,00:00,,,1,"b'b"" Hi"," Here\'s the thing :the first commit only passes the status argument to the Response base class.the second one updated the tests. Thanks for this great microframework !""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,239,closed,1,2011-06-01 16:16:36,10.47,,,1,"b'b"" An interesting idea.  This causes jsonify to require an additional argument with no default", and imo we\'d want a 200 default.  Moving status to a keyword argument would prevent  a  with \'status\' as key.  We could use _status as the keyword, just like url_for\'s _external argument.  Armin and others," what do you think? -Ron""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1220,closed,3,2014-10-25 23:38:43,1.28,,1,,"b""b' Oh"," and i think any such changes should go in a separate PR pointed to master.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1220,closed,4,2014-10-25 23:38:43,1196.4,1,,,"b'b"" This is a complete mess and doesn\'t merge anymore"," we should cherry-pick out of it and kill it then.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1220,closed,5,2014-10-25 23:38:43,303.15,,1,,"b""b' Taken care of in #1484'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1220,closed,closed,2016-04-05 09:03:10,564.45,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1220,closed,6,2014-10-25 23:38:43,468.88,,1,,"b""b' Not really"," we still need to update the extension guidelines in some way.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1220,closed,reopened,2016-04-05 16:51:57,468.78,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1220,closed,7,2014-10-25 23:38:43,203.0,1,,,"b'b"" My bad.  Can you clarify what\'s missing?  005a49d969e2e4ebcd23cfd8347a6f2d331e1778 updated the extension guidelines and 188f0e2710bec195925687f51db5dc430ee5ee91 added a deprecation warning.  Is there something else beyond the switch to  ?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1220,closed,8,2014-10-25 23:38:43,11.85,,1,,"b""b' @jeffwidman Yes", I think the enumerated list for extension requirements has to be updated as well. That is a completely unrelated change," see #1035 '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1220,closed,9,2014-10-25 23:38:43,42.32,,,1,"b""b' needs a rebase!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1220,closed,closed,2017-05-25 21:22:03,270.1,3,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1220,closed,10,2014-10-25 23:38:43,12.98,,1,,"b""b' i merged this manually. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1220,closed,-,-,-,3,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1265,closed,opened,2014-12-03 15:52:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1265,closed,title,2014-12-03 15:52:20,00:00,,1,,"b""b' Slash in route affects  order'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1265,closed,body,2014-12-03 15:52:20,00:00,,,1,b'b\' Hi ! I\\\'m in trouble since a moment using Flask with that point.I\\\'m registring 2 url rules in a blueprint : I\\\'ve read somewhere that the rule with the less number of parameters is taken in routing.But, when I\\\'m typing /, I\\\'m in the function, not in  When I print the : After some tests, it seems that following code is working as expected : So," the dot isn\\\'t considered as a ""separator"" ?Is there a way to fix that ? Thanks in advance for your help !\''",,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1265,closed,1,2014-12-03 15:52:20,36.23,,1,,"b""b' Duplicate of url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1265,closed,closed,2014-12-03 16:28:34,36.23,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1265,closed,2,2014-12-03 15:52:20,0.65,,1,,"b'b"" Actually this is a slightly different case"," so I\'ll reopen.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1265,closed,reopened,2014-12-03 16:29:13,0.65,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1265,closed,3,2014-12-03 15:52:20,333.37,,1,,"b""b' I think this is a Werkzeug issue", specifically with url  You should probably submit it to url  In the meantime," reordering the routes should work.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1265,closed,4,2014-12-03 15:52:20,893.18,,1,,"b""b' This is a Werkzeug issue"," already reported at #727.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1265,closed,closed,2017-06-05 12:55:47,1226.57,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1265,closed,-,-,-,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1276,closed,opened,2014-12-12 00:30:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1276,closed,title,2014-12-12 00:30:15,00:00,,1,,"b""b' Update MethodViewType for supporting Mixin'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1276,closed,body,2014-12-12 00:30:15,00:00,1,,,"b""b' Example of use: class ListResourceMixin(object):  def get(self):    ... class MyResource(Resource"," ListResourceMixin):  ...'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1276,closed,1,2014-12-12 00:30:15,582.65,,1,,"b""b' In which concrete scenario would you want to use mixins?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1276,closed,2,2014-12-12 00:30:15,503.78,,1,,"b'b"" I\'m developing Webservices using Flask-Restful. class ListResourceMixin(object):  list_parser = ()  list_(\'page\'", type=int) # Pagination for every model  list_(\'items\', type=int, default=10) ... class CustomerResource(Resource, ListResourceMixin):  model = () class ProductResource(Resource, ListResourceMixin):  model = () class TodoResource(Resource, GetResourceMixin, UpdateResourceMixin,"DeleteResourceMixin):  model = () 2014-12-13 11:13 GMT+01:00 Markus Unterwaditzer notifications@:##  _Disponible en:_ url Twitter url  LinkedInurl ""'",,,,,,,,,,,,,,,,,,,,,,,
flask,1276,closed,3,2014-12-12 00:30:15,1202.93,,1,,"b""b' no unittests?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1276,closed,closed,2015-07-14 13:22:49,772.57,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1276,closed,reopened,2015-07-14 13:23:03,0.23,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1276,closed,4,2014-12-12 00:30:15,1340.23,,1,,"b""b' Is this still open? I mean does the issue still exist?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1276,closed,5,2014-12-12 00:30:15,175.63,,1,,"b""b' #1936 duplicates this"," but adds tests. Closing in favor of that one.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1276,closed,closed,2017-04-21 15:55:29,152.43,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1276,closed,-,-,-,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,opened,2014-12-18 13:32:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,title,2014-12-18 13:32:21,00:00,,1,,"b""b' send_file fails when filename contains unicode symbols'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,body,2014-12-18 13:32:21,00:00,1,,,b'b\' Hi. I\\\'ve detected an issue with supporting unicode filenames in send_file.If send_file attempts to respond with utf-8 in http headers, the answer is empty," the log contains something like ""http-headers should containbe latin-1"".I know that [browser support IS A MESS]url  but it seems", that sending two filenames (  and  ) separated by semicolon should work. I\\\'d like this to be handled by flask or werkzeug. Will you accept such pull request?\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,1,2014-12-18 13:32:21,643.08,1,,,"b""b' Similar discussion has already happened regarding this observation. See the issue from to read more about the details", but the short of it is that HTTP headers are supposed to only accept characters. Changing this behavior in flask or werkzeug would only cause issues and break running code by allowing requests to be sent in an unsupported encoding to webservers which expect to get  . Someone else can chime in if I am mistaken," but I think this can be closed. Similar discussion:url url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,2,2014-12-18 13:32:21,512.03,,1,,"b'b"" I suppose the problem here is that it\'s not clear which encoding send_file takes for the filename. Latin-1 makes sense"," but people might assume it\'s UTF-8.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,3,2014-12-18 13:32:21,746.27,,1,,"b""b' I updated the API documentation to make that explicit"," is that sufficient?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,4,2014-12-18 13:32:21,441.37,,1,,"b'b"" BTW"," I\'ve solved the problem by sending filename*=utf-8\'blah\' header field.Works everywhere except for the IE <= 8. Here is the snippet: Looks like a more correct way of fixing this.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,5,2014-12-18 13:32:21,4.58,,1,,"b'b""  From the research I did I am surprised that worked for you actually"," but either way I\'m not sure if we should be suggesting that workaround because the encoding doesn\'t seem to be universally supported.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,6,2014-12-18 13:32:21,35.95,,1,,"b'b"" I\'m not really worrying about universal browser support.Here are the support tables for the feature.url  As far", as I understand," providing both and should be more compatible. A library for transliteration / unaccenting will be required though.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,7,2014-12-18 13:32:21,921.55,,,1,"b'b"" From that link:I\'m happy to close the PR if you want to instead work on supporting this? But I\'m unsure whether it is so necessary to not follow the recommendation. I think someone should chime in here though"," @untitaker.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,8,2014-12-18 13:32:21,612.75,,1,,"b'b"" I think that PR definitely should be used", at least as some kind of hotfix.I\'ve no time to work on this right now. Some time later," maybe. Don\'t close the issue.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,9,2014-12-18 13:32:21,936.58,,1,,"b""b' @untitaker any opinion on this?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,10,2014-12-18 13:32:21,73.2,1,,,"b'b"" Looking this over again and I want to close the issue and merge #1371. I think worrying about universal browser support is a good idea and it doesn\'t make much sense to make this change if the recommended practice is to use unless necessary to do otherwise.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,11,2014-12-18 13:32:21,405.77,,1,,"b'b"" I\'ve found the unidecode library providing the required function:  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,12,2014-12-18 13:32:21,572.98,,1,,"b""b' @georgthegreat", thank you. Although the question for me is not whether we can provide the suggested function," but rather it is worth disregarding universal browser support for the enhancement.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,13,2014-12-18 13:32:21,149.45,,1,,"b""b' I thought that provided example should not break any compatibility.Do you have IE6 for checking? I have the following example here:url  (pdf"," 23 mb in size).'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,14,2014-12-18 13:32:21,810.72,,1,,"b'b"" UPDATE: This is a wrong approach. It causes security warning to be shown in modern Chromium-based browsers. I don\'t know", which security problems are caused by multiple filename specification," but this is very serious regression of approach I\'ve suggested.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,15,2014-12-18 13:32:21,1290.58,,,1,"b'b"" @georgthegreat Thanks for the update. I\'ll merge the PR then.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,closed,2015-06-06 05:29:13,956.87,3,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,16,2014-12-18 13:32:21,3.48,,1,,"b""b' You sure you wanted to merge this?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,17,2014-12-18 13:32:21,1.47,,1,,"b""b' @untitaker", I just commented on the PR," I meant to ask for a review actually...'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,18,2014-12-18 13:32:21,6.3,,1,,"b'b"" Alright", the docs are now merged. @georgthegreat I don\'t think any other fix is possible if you\'re passing bytestrings. If you\'re passing unicode," the situation looks different and there is a real bug somewhere.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,19,2014-12-18 13:32:21,3.87,1,,,"b'b"" @untitaker I was passing unicode before the fix. Later I\'ve changed this to two filenames specifications. This works well for IE and Firefox", but causes stupid warning in Chromium.Since Chromium-based browsers are much more widespread," I\'ve decided to drop IE support. I don\'t think there is a bug in Flask. Chromium seems the candidate to me.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,20,2014-12-18 13:32:21,2.88,,1,,"b""b' On Fri", Jun 05, 2015 at 10:44:30PM -0700, Yuriy Chernyshov wrote:To clarify: I meant _unicode strings_," not UTF-8 encoded bytestrings orgenerally strings with unicode characters in them.Could you give me a testapp that does exactly what you did?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,21,2014-12-18 13:32:21,11.93,,1,,"b'b"" I\'m using Python3", so there is no utf-8 encoded bytestrings easily available.Yes, I can work on MWE," but I\'ll do it a bit later.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,22,2014-12-18 13:32:21,610.42,,1,,"b'b"" Here is the mwe of a problem described in the issue. I didn\'t added my workarounds to it"," since none of them is working properly.  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,reopened,2015-06-07 22:05:22,996.15,4,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,23,2014-12-18 13:32:21,372.78,,1,,"b'b"" Ok", I\'ve educated myself about this and I\'d suggest that Flask should not only not support this," but _actively prevent_ the user from sending non-ASCII filenames IMO.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,24,2014-12-18 13:32:21,2.0,1,,,"b'b"" While non-ascii filenames are a bit ugly", they are VERY popular," especially among people who just use some webapp and don\'t do techie stuff. Imagine some secretaries (or other non-tech-savvy people) uploading a file to a web application and downloading it again later. They\'d probably be very confused why it got renamed for no apparent reason (especially if not done in a smart way such as converting to  ).""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,25,2014-12-18 13:32:21,1.78,1,,,"b""b' My point is rather that there is no way to support the full utf-8 range in a consistent way across browsers"," and the user might encounter worse usability bugs (I got a blank screen instead of a download) than a wrong filename.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,26,2014-12-18 13:32:21,1.07,,1,,"b""b' Hm.. use something like translitcodec to ascii-fy unicode filenames but add a config option to disable this?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,27,2014-12-18 13:32:21,4.82,1,,,"b'b"" Most important thing is to make the developer aware of this issue", but we don\'t have to hold their hand through this. What I propose is an easily-to-disable error message, if the dev knows about those issues," they can add custom headers themselves for their specific target browsers.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,28,2014-12-18 13:32:21,3.12,,1,,"b'b"" Of course this would be a huge breakage for existing code", but it\'s at least not unnoticed and still can be easily disabled. Existing apps can continue being broken," but new apps don\'t have to be.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,29,2014-12-18 13:32:21,2.78,1,,,"b'b"" I realize that this change is probably going to cause a lot of controversity if we\'re actually going with it"," so I\'d like some more feedback. We don\'t really have a deadline for 1.0 anyway.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,30,2014-12-18 13:32:21,903.1,,1,,"b'b"" Actually"," I\'ve found RFC suggesting that Chromium behaviour is wrong:url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,31,2014-12-18 13:32:21,0.22,,1,,"b""b' Some outdated test cases can be found here:url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,32,2014-12-18 13:32:21,534.75,,1,,"b'b"" If you can use then using would work around this problem. I\'ve tested this with Russian"," Chinese and Hebrew filenames. See [this StackOverflow answer]url  for details.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,33,2014-12-18 13:32:21,1132.65,,1,,"b'b"" Looking at this for PyCon sprints. Cc: @ThiefMaster  It\'s not clear based on @untitaker\'s comments what the behavior should be. If I read it correctly: If attachment_filename is non-ASCII"," then emit a warning from send_file(). Unless the user passes a (new) flag to suppress the warning.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,34,2014-12-18 13:32:21,2.12,,1,,"b""b' Cc @mitsuhiko'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,35,2014-12-18 13:32:21,1170.23,,1,,"b""b' Maybe this could be addressed somehow? utf-8 filenames are the norm nowadays.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,36,2014-12-18 13:32:21,5.78,,,1,"b'b"" I\'m using the following code to send unicode filenames.It works fine with any modern browser (AFAIK):url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,37,2014-12-18 13:32:21,934.02,,1,,"b""b' handle this by  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,38,2014-12-18 13:32:21,1381.6,,1,,"b""b' @tkisme Could you please confirm that your solution is working without any problems of compatibility with any browser? I really would like to get a perma fix to this problem'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,closed,2017-04-08 17:54:21,1188.98,8,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1286,closed,-,-,-,8,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1304,closed,opened,2015-01-02 07:10:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1304,closed,title,2015-01-02 07:10:42,00:00,,1,,"b""b' Dev server fails to terminate"," becomes orphan'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1304,closed,body,2015-01-02 07:10:42,00:00,1,,,"b'b"" Running OS X Yosemite.I had the dev server running and was toggling the debug option. i.e. ={True", False} in my entry-point file. I started running without debug and was surprised that the server was loading changes I made to my templates without having to restart the server. This is the reason I was toggling the option. Though, this is not the issue, since I later learned that that was the correct behavior. In any case, I proceeded to then set debug to True and save the entry-point file. I may have restarted the server at this point, but either way things were still running regularly. However, trouble ensued when I then commented the line setting debug to True (thus leaving it set to the default False value) and saved. After this, I restarted the server, but was met with a traceback ending in: I restarted the server multiple times, before and after relaunching the Terminal app, and was met with this traceback each time. From this I suspected the server process was still running and had been orphaned. Using Activity Monitor, I found a python process running and terminated it. After that, when I tried running the dev server, I received a smaller (though similarly-ending) traceback. (not sure what to conclude from receiving a different traceback) I didn\'t get to do much more testing after that. I came to GitHub to begin documenting the bug when my MacBook suddenly restarted. I can\'t say the restart is related to this issue. However, the restart was due to an OS X panic relating to OSXFuse. I\'ve never had an OS X panic since updating to Yosemite," so I find a correlation to the dev server issue possible.""'",,,,,,,,,,,,,,,,
flask,1304,closed,1,2015-01-02 07:10:42,465.32,,1,,"b""b' You are getting this because because the socket on which the flask app was running is still running in daemon mode. It generally happens when you uses  control + Z  to stop the flask server instead try using  control + C . To see the process id and kill it"," type these commands in your Mac terminal  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1304,closed,2,2015-01-02 07:10:42,73.37,,1,,b'b\' There are two processes in debug mode. The actual server runs in the child. What happened is that you killed the parent," which leaves the child alive. The child continues to run and gets ""adopted"" by the init process (it doesn\\\'t turn into a zombie", that\\\'s something completely different).  This is completely normal and expected behavior. =\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1304,closed,3,2015-01-02 07:10:42,1327.22,1,,,"b'b"" I strongly doubt that Flask is responsible for crashing your Mac", and am not entirely sure how you killed the server for a floating (!= zombie) process to occur. If you want to kill both of them," I\'ve found that killing their process group works quite well.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1304,closed,closed,2015-01-20 14:16:36,425.9,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1304,closed,4,2015-01-02 07:10:42,1336.95,,1,,"b'b"" Thank you for the responses to this issue. As has been pointed out", I absolutely misspoke when I said \'zombie\'. I really meant to state that it became an orphan process. I can accept that it is the expected behavior. However, it seems rather peculiar that this would be anything other than a design flaw. Based on @DasIch\'s response, it sounds like Flask made the mistake of terminating only the parent and allowing the child to become orphaned. At the very least," this causes an inconvenience to the user by having to switch to a different port or otherwise kill the orphaned process manually.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1304,closed,reopened,2015-01-31 16:30:03,133.45,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1304,closed,5,2015-01-02 07:10:42,236.88,,1,,"b""b' Reopening this because I tend to agree from a usability perspective", however," I am not sure if this is even fixable.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1304,closed,6,2015-01-02 07:10:42,139.63,,,1,"b""b' @DasIch  Thank you for explaining this issue!  I was pulling my hair out trying to kill the process and could never resolve the issue. BTW", I rebooted and orphan child process was no longer an issue.  I was able to start the dev server and process requests then.  Not ideal I know," but that worked for me.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1304,closed,7,2015-01-02 07:10:42,1239.1,1,,,"b'b"" Unfortunately", I can\'t follow your steps to reproduce this, there\'s too much narration and guessing. The first and last paragraphs don\'t even seem relevant?  Toggle from to doesn\'t cause a zombie process on my machine.  If anyone is still having this problem," please open a new issue with exact steps to reproduce.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1304,closed,closed,2017-06-14 15:29:10,1379.12,3,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1304,closed,8,2015-01-02 07:10:42,87.73,,,1,"b""b' I ran into this after a reboot on macOS Sierra. The steps above worked fine", though there was a typo in the original instructions," here it is corrected:   replace PORT and PID with their corresponding values.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1304,closed,-,-,-,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1307,closed,opened,2015-01-03 15:10:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1307,closed,title,2015-01-03 15:10:38,00:00,,1,,"b""b' URL generation rule explained for file uploads'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1307,closed,closed,2015-01-03 18:13:36,182.97,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1307,closed,1,2015-01-03 15:10:38,205.38,,1,,"b""b' Why close this?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1307,closed,reopened,2015-01-03 19:19:11,65.58,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1307,closed,2,2015-01-03 15:10:38,762.93,1,,,"b'b"" Changing the File upload progress bar part. Will create another pull request soon. :) Update: Oops! Didn\'t notice it is opened already. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1307,closed,3,2015-01-03 15:10:38,1337.77,,,1,"b""b' @untitaker This looks good to me"," could we merge it and close #1256?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1307,closed,4,2015-01-03 15:10:38,20.55,,1,,"b'b"" Ah yes... JS libraries come and go"," I\'d like to avoid linking to a specific one.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1307,closed,5,2015-01-03 15:10:38,2.95,,1,,"b'b"" Hmm"," what is the quickest way to fix this? Could you merge it and then I just remove the link to dropzonejs? I\'m guessing jQuery is here to stay and is safe to leave in.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1307,closed,closed,2015-03-04 17:45:01,1345.83,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1307,closed,-,-,-,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1314,closed,opened,2015-01-13 17:06:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1314,closed,title,2015-01-13 17:06:27,00:00,,1,,"b""b' Flaskr tutorial Step 3 is missing content'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1314,closed,body,2015-01-13 17:06:27,00:00,,1,,"b""b' url shows only the header and a portion of the first paragraph.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1314,closed,1,2015-01-13 17:06:27,52.23,,1,,"b""b' Not for me. Could you provide a screenshot?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1314,closed,2,2015-01-13 17:06:27,69.8,,,1,"b""b' Firefox 34.0.5 and IE 11.0.9600.17501  have the full page.Chrome Version 39.0.2171.95 m shows the apostrophe in the fourth line of text"," but nothing following. The flask icon and the left column are also not displayed.  Screen shot is attached.My system is Windows 7 pro 64bit service pack 1 ![image]url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1314,closed,closed,2015-01-13 19:08:29,122.03,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1314,closed,3,2015-01-13 17:06:27,0.93,1,,,"b'b"" Are you sure it\'s not some extension or proxy messing with the page?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1314,closed,4,2015-01-13 17:06:27,14.45,,1,,"b'b"" Same negative function after disabling all my chrome extensions.  Have not fiddled with proxy\'s"," do not know how to check their state of being.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1314,closed,reopened,2015-01-13 19:23:52,15.38,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1314,closed,5,2015-01-13 17:06:27,4.2,,1,,"b'b"" I\'m pretty sure it\'s a problem on your end. The server doesn\'t send any invalid headers. Does this version work: url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1314,closed,6,2015-01-13 17:06:27,10.6,,1,,"b""b' Both the inital page from url and each of the subsequent pages all show full content. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1314,closed,7,2015-01-13 17:06:27,6.75,1,,,"b'b"" That\'s kinda weird"," but sincethis doesn\'t seem to be an issue with Flask\'s doc serveryou now have a workaround for your issue I\'m going to close this issue. Please leave a note here if you ever find out what caused this issue.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1314,closed,closed,2015-01-13 19:45:27,21.58,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1314,closed,-,-,-,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1328,closed,opened,2015-01-28 07:48:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flask,1328,closed,title,2015-01-28 07:48:33,00:00,1,,,"b'b"" Strange behaviour in  decorator \'methods\' parameter when using string""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
