REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,18,closed,opened,2011-05-15 20:26:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,18,closed,title,2011-05-15 20:26:35,00:00,,1,,"b""b' incremental compile dependency check is very slow'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,18,closed,body,2011-05-15 20:26:35,00:00,,1,,"b""b' Running the compile on a multi-project build with no changes is very slow (around 30+ seconds). I ran yourkit on it", the patch below takes my time down to 1 second. diff git  index cc791 100644+++ @@ -262,7 +262,7 @@ final class Execute[A[_] <: AnyRef](checkCycles: Boolean," triggers: Triggers[A])      dependencies( node ) foreach { dep =        def checkForward = onOpt( (node) ) { _ contains dep }        def checkReverse = onOpt( (dep) ){ _.toSet contains node }        def checkReverse = onOpt( (dep) ){ lst =        assert( done(dep) ^ ( checkForward && checkReverse ) )      }  }'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,18,closed,1,2011-05-15 20:26:35,3.82,1,,,"b""b' Oops.  I was running from the wrong sub-project after the change.  It still cuts the time down to 10 seconds.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,18,closed,2,2011-05-15 20:26:35,101.55,,,1,"b'b\' Profiling again after the above change shows most of the time spent in SameAPI.  It looks like it\\\'s comparing all the ""external"" sources.  Shouldn\\\'t the stamps be checked first? Thanks\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,18,closed,3,2011-05-15 20:26:35,96.97,,1,,"b""b' That part of the code (in Execute) is only used for assertions.  You could also try disabling all assertions completely.  (In the build"," change the argument to -Xelide-below to something like 3000). What stamps are you talking about?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,18,closed,4,2011-05-15 20:26:35,83.4,,,1,"b'b"" The Source objects it seems to be checking are dependencies from my other sub-projects.  Given that sbt already checked for changes in that dependent sub-project", it seems like sbt shouldn\'t have to to run through the  to do the explicit check. I was looking at the Analysis class and saw the stamps, I assumed they were used to shortcut external dependency checks as well as internal, binary and product.  (But I now see they are not). Does that make sense?  I\'d really like to get the SameAPI checks down, as right now it\'s faster to do an old xsbt compile when nothing\'s changed... I\'ve been looking at wrapping the Source objects with a file hash to shortcut the checks," do you think that\'s a productive avenue? Thanks again""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,18,closed,5,2011-05-15 20:26:35,148.72,,,1,"b'b"" The problem is that source file hashes are insufficient.  It is possible for a class file from the same source file to be different due to binary or source dependencies changing.  Source tracks this information.  Now", you could hash all class files that came from the source.  I think that will work.  I don\'t know how expensive that will be, though. As for why it checks the api in other projects, consider projects A and B, with B depending on A.  B needs to know the Source for A when B was last compiled, not when A was last compiled.  It isn\'t important whether the source files for A have changed or not.  What is important is whether the Source has changed since the last time B was compiled.  Make sense? If you are sure the API comparison is a bottleneck, we can probably generate a unique ID for each API when it\'s created and use that to shortcut things for the common case where the API hasn\'t changed at all.  If you want to look at doing this, let me know.  Otherwise, I\'ll do it.  Either way," thanks for the work you have done so far on this.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,647,closed,2,2013-01-18 13:13:19,43.6,,1,,"b""b' Actually", this was happening after clearing the cache and trying to build a project that used the plugin. I tried building the plugin, which has those dependencies I mentioned," first and it worked fine (it resolved the right dependency). I then built with the project again and it worked fine. Very odd.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,647,closed,3,2013-01-18 13:13:19,1261.23,,1,,"b""b' This has appeared again: url  A way to recreate this issue is the following:1. Clear Ivy cache.2. Try building one of the Escalante Quickstarts with SBT", i.e. url  ^ That should fail with a dependency resolution bug. In my response to the liftweb topic, I explained a workaround I used to solve the issue which literally involves building the Escalante SBT plugin from scratch, which resolves the dependency correctly," then build one of the Escalante Quickstarts.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,647,closed,4,2013-01-18 13:13:19,1272.52,,1,,"b""b' Even with the workaround", the issue still appears under certain circumstances," see url  :(('""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,647,closed,5,2013-01-18 13:13:19,89.03,,1,,"b""b' Can someone with a bit of Ivy experience give us a hand here? The stackoverflow post has a simple SBT configuration that can be used to replicate the issue. We might have found another workaround ... but requires an alternative way of plugin the SBT plugin.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,647,closed,6,2013-01-18 13:13:19,1085.4,,1,,"b""b' @galderz I was curious about this case", so I tried to create a reliable reproduction steps (see the updated description)," but was not able to reproduce the issue using sbt 0.13.0. Could you confirm the problem still exists please?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,647,closed,7,2013-01-18 13:13:19,922.07,,1,,"b'b"" Apparently my old self had tried to repro it and couldn\'t so I\'ll close this for now.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,647,closed,closed,2014-04-01 19:07:59,354.67,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,647,closed,8,2013-01-18 13:13:19,7.98,,1,,"b'b"" Actually", this is still a problem," but with wierd maven-parent-project setups....  I\'ll see if I can get you a legitimate reproducible case.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,647,closed,9,2013-01-18 13:13:19,986.4,,1,,"b""b' @eed3si9n @jsuereth  Please find reproduced case at url The branch also demonstrates functioning workaround. Tested with sbt 0.13.5-M2'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,647,closed,10,2013-01-18 13:13:19,34.53,,,1,"b""b' @arashi01 Thanks for the reproducible test case.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,647,closed,reopened,2014-04-14 12:16:53,1028.9,0,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,647,closed,11,2013-01-18 13:13:19,557.05,,1,,"b""b' Related #1755 '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,647,closed,closed,2015-01-14 20:17:50,480.95,0,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,647,closed,-,-,-,0,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,653,closed,opened,2013-01-25 13:54:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,653,closed,title,2013-01-25 13:54:48,00:00,,1,,"b""b' Fork in test should handle exceptions during creation of test class'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,653,closed,body,2013-01-25 13:54:48,00:00,1,,,"b""b' We recently ran into a pretty severe issue where a ScalaTest test class was throwing a NPE during construction"," which caused test execution to stop but for success to be reported. This meant that we were running 1/3 of our test suite instead of the full test suite and failures were not reported. Note that this was a multi-module build. I can provide a simple test case if that helps. The output was:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,653,closed,1,2013-01-25 13:54:48,0.28,,1,,"b""b' /cc @aloiscochard'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,653,closed,2,2013-01-25 13:54:48,55.28,,1,,"b""b' Yes", a test case usually helps fix it sooner.  You are on 0.12.2," right?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,653,closed,3,2013-01-25 13:54:48,1256.47,,1,,"b""b' 0.12.2 indeed. Will try to create an isolated test case.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,653,closed,4,2013-01-25 13:54:48,329.32,,1,,"b""b' I updated a previous project with a SBT test case to throw an exception during test construction: url  The output using SBT 0.12.2 in my machine:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,653,closed,closed,2013-01-29 00:27:16,632.47,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,653,closed,5,2013-01-25 13:54:48,432.65,,,1,"b""b' Thanks!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,653,closed,6,2013-01-25 13:54:48,172.82,,1,,"b""b' I seem to be getting this error with sbt 0.13.0.  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,653,closed,7,2013-01-25 13:54:48,689.67,1,,,"b'b"" @taylorleese certainly it is a bug", but it is unlikely to have the same cause and warrants a separate issue.  Unfortunately, I\'d need a test case.  sbt 0.13.1 might help pinpoint the problem with more logging," but I don\'t know if it will do anything at this point in execution.  (0.13.1-RC1 had some issues so it wasn\'t announcedRC2 will be out this week.)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,653,closed,8,2013-01-25 13:54:48,225.28,,1,,"b'b"" I\'m seeing this as well on sbt 0.13.0  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,653,closed,9,2013-01-25 13:54:48,1364.8,,1,,"b""b' Same on sbt 0.13.1-RC2:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,653,closed,10,2013-01-25 13:54:48,4.37,1,,,"b'b"" @cchantep right", there hasn\'t been a new fix since the original fix.  I need a test case to be able to do anythingthe stack trace doesn\'t help much," unfortunately.  The earlier comment about 0.13.1 was that it might have additional information useful for producing a test case.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,653,closed,11,2013-01-25 13:54:48,1.55,,1,,"b""b' Will see if I can extract a clear test case from the erroneous involved specs test.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,653,closed,12,2013-01-25 13:54:48,1.38,,,1,"b'b"" Thanks a lot.  I\'d appreciate it.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,653,closed,13,2013-01-25 13:54:48,14.27,,1,,"b""b' Unfortunatly it seems several test combinations given the blocking situation", I can restrict it more than url  . If you comment out at least one test, sbt execution is ok, running all is blocked (sometime," but majority of time for me today).  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,653,closed,14,2013-01-25 13:54:48,1.4,,,1,"b'b"" but it is reproducible on a public codebase?  that\'s a good enough start for me to reopen"," thanks.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,653,closed,reopened,2013-11-20 17:44:20,1037.07,3,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,653,closed,15,2013-01-25 13:54:48,1.07,,1,,"b""b' yep", no need of specific fixture," checking out play master allow to reproduce it.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,653,closed,16,2013-01-25 13:54:48,23.18,,1,,"b'b"" I don\'t see an EOFException", just a hang, which appears to be in the  code and not in sbt.  The relevant stack traces from the remote jvm: If you forcibly kill sbt, yes, I see an EOFException," but that\'s not surprisingit is being forcibly shutdown in the middle of communicating with a remove jvm.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,653,closed,17,2013-01-25 13:54:48,2.88,,1,,"b'b"" Do you see it ending at some point? if you don\'t kill?I\'ve let it running for more than 10min"," without end.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,653,closed,18,2013-01-25 13:54:48,17.32,,1,,"b'b"" Right", you have to kill it.  But, that\'s a problem with the tests themselves," not sbt.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,653,closed,19,2013-01-25 13:54:48,0.63,1,,,"b""b' weird'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,653,closed,20,2013-01-25 13:54:48,16.4,,1,,"b'b"" To be clear", the problem is that the tests hang.  This means that the user has to kill sbt.  During forcible termination, sbt generates a spurious exception that is unavoidable as far as I can see.  So," I\'m (re)closing this.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,653,closed,closed,2013-11-20 18:45:49,61.48,4,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,653,closed,21,2013-01-25 13:54:48,607.35,,1,,"b'b\' @harrah I am on 0.13.0 and I am facing the same exception Exception in thread ""Thread-18""   at $(:2577)  at (:1297)  at (:349)  at (:110)  at $$anonfun$mainTestTask$1$Acceptor$2$.run(:69)  at (:695) I am just running a simple repeat loop in a test and this is what I get before the test completes. It\\\'s a multi-module Play project and I am on Scala 2.10.2 using ScalaTest. If I set the  in Test := true I get till here. If I set it to false", the test silently exits without even throwing this exception.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,653,closed,22,2013-01-25 13:54:48,1191.73,,1,,"b'b"" Gentlemen", we\'re still facing this, with sbt 0.12.2. Tests are succeeding," sbt is not forcibly terminated.  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,653,closed,23,2013-01-25 13:54:48,1195.17,1,,,"b'b"" @vaedama @suhinini are you guys using scalatest? I suspect it\'s an issue with that test framework.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,653,closed,24,2013-01-25 13:54:48,1197.33,,1,,"b'b"" @aloiscochard no"," we\'re using Specs2.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,653,closed,25,2013-01-25 13:54:48,1287.1,,1,,"b""b' I am facing the same issue with sbt 0.13.5 and specs2. If I set to false problem dissapears.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,653,closed,26,2013-01-25 13:54:48,34.23,,1,,"b""b' I am still facing issue when using fork in Test := true  Can some one please suggest the fix.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,653,closed,27,2013-01-25 13:54:48,299.7,,1,,"b""b' It might be network related folks.  I can reproduce this test on my OSS project", url  master branch, which uses SBT 0.13.7, Scala 2.10.4, and ScalaTest, and forks tests ....  IF I turn my VPN on, which screws up my localhost IP.  In which case: If I turn my VPN off," then all the tests pass.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,653,closed,28,2013-01-25 13:54:48,365.97,,1,,"b""b' For me adding JVM memory options to  did the '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,653,closed,29,2013-01-25 13:54:48,1177.55,,1,,"b""b' Seeing this with increasing regularity"," typically in CID.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,653,closed,-,-,-,5,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,702,closed,opened,2013-03-07 19:03:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,702,closed,title,2013-03-07 19:03:50,00:00,,1,,"b""b' do not override Java logger settings'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,702,closed,body,2013-03-07 19:03:50,00:00,,,1,"b'b"" I am passing a custom to my forked tests and I\'m confident that my log formatter is being overridden by SBT. e.g. I see logs like the following: whereas I\'m using [a very specific formatter]url  which although can be configured to output logs in this format should be producing logs according to my own preference. The log format is also completely different to the default Java logging formatter", so something is highjacking the logging settings. Note," I am using  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,702,closed,1,2013-03-07 19:03:50,81.17,,1,,"b'b"" sbt doesn\'t do anything with Java loggers.  Please use the mailing list for support.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,702,closed,closed,2013-03-08 20:25:00,81.17,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,702,closed,2,2013-03-07 19:03:50,824.78,,1,,"b'b"" @harrah hmm", well something in SBT is definitely changing the logging output. I suppose I\'ll have to investigate it further. I\'ve already asked on the mailing list and you said the same thing," IIRC.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,702,closed,3,2013-03-07 19:03:50,0.5,,1,,"b'b"" @harrah I\'ve created a small project to demonstrate that this is a real issue. url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,702,closed,4,2013-03-07 19:03:50,657.7,,1,,"b'b"" quoting @harrah: Ok", so the equivalent command line to what sbt runs isn\'t but  Indeed, when running your project with the command, the behavior is the same as in sbt.  If you put this line in Sbt702: println(().getInputArguments) you see that Scala sets up the boot classpath with a bunch of jars that aren\'t specified to be on the classpath.  Perhaps one of the jars put on the boot classpath overrides logging somehow, but because I\'m not familiar with how the logging configuration works, I would appreciate it if you could figure out why this affects things.  Then," I\'ll follow up with the Scala project if appropriate. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,702,closed,5,2013-03-07 19:03:50,0.35,,1,,"b""b' or maybe is dropping the properties passed to it.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,702,closed,6,2013-03-07 19:03:50,4.5,,1,,"b""b' url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,702,closed,7,2013-03-07 19:03:50,10.92,,1,,"b'b"" It is straightforward to verify that the property is being set with  .  The shows you exactly the classpath to is", so you can run directly yourself without going through  .  So, the only difference I see between running through and running through are those jars on the boot classpath.  What I was asking from you was whether you could see why those jars would affect anything.  You don\'t need to run through  , just use the command line printed from  .  If you can\'t see anything, I will look at it, but I am not familiar with the details of the logging configuration being used.  The smaller a reproduction you can make," the easier it is for me to help.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,702,closed,8,2013-03-07 19:03:50,3.85,,1,,b'b\' @harrah I replied to the mailing list, but I\\\'ll reply here also for reference. Indeed, printing the property shows that **it has been set**. BUT," logging setup and properties is non-trivial: the """" property is magical. The JVM tries to load the logging configuration really early during startup", which means that it _must_ be given to the runtime binary. Maybe something is happening that disrupts this startup procedure, or maybe the scala binary is attempting to set the properties AFTER the JVM has started. (I guess the reason for this magic is because one may wish to log some information before the whole classpath is loaded. Anyway, there is certainly a lot of funkiness going on inside the JUL that always looked superfluous to me, but maybe it\\\'s there for a reason.)\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,702,closed,9,2013-03-07 19:03:50,2.22,1,,,"b'b"" FYI", this is the output from the   I don\'t know enough about Xbootclasspaths to say anything," but nothing looks particularly suspicious here.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,702,closed,10,2013-03-07 19:03:50,0.22,,,1,"b'b"" replied on the mailing listeither here or there is fine"," but let\'s pick one ;)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,702,closed,11,2013-03-07 19:03:50,0.22,,,1,"b""b' @harrah here! :-)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,702,closed,12,2013-03-07 19:03:50,3.3,,,1,"b""b' It gets weirder... when I change my binary to use Xbootclasspath instead of adding scala-library to the classpath"," it seems to work fine so I guess we can eliminate the  from the cause...'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,702,closed,13,2013-03-07 19:03:50,7.03,,1,,"b'b"" Yeah"," I guess it isn\'t boot classpath related then.  How about class loaders?  What are the class loader requirements for that custom logger?  The Scala runner needs to create a new class loader containing the classpath you provide it whereas the classpath for gets put in the application class loader.  I wouldn\'t be surprised if logging requires any custom loggers to be in the application class loader.  Otherwise I\'m not sure how it would find the class.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,702,closed,14,2013-03-07 19:03:50,3.38,,1,,"b""b' The custom logger is really trivial... you can check it out here  url  But if there are custom class loaders being used by the scala binary"," maybe the logging configuration is not kicking in when expected.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,702,closed,15,2013-03-07 19:03:50,9.03,,1,,"b""b' hmm"," but maybe my custom log formatter needs to be on the xbootclasspath when started by the scala binary...'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,702,closed,16,2013-03-07 19:03:50,0.32,,1,,"b""b' (I have no idea how to do that)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,702,closed,17,2013-03-07 19:03:50,25.45,,,1,"b'b"" The actual custom logger code isn\'t important.  What is important is how  finds that code.  If you are implementing  and a configuration file specifies a class name", what class loader would load that class from? It might try to be too smart like ObjectInputStream, but I\'d guess it tries the application class loader.  This class loader can access everything on the classpaths directly passed to java.  However, the classpath passed to Scala is not in this loaderit is in a child class loader that Scala creates.  So, how would  find that class loader?  I\'m guessing it doesn\'t and that\'s why you see this problem. The best confirmation I found on this is actually from [API docs]url  from a logging wrapper by @bmc.  His advice is in this situation is: use something better like Log4j (or presumably its successor Logback). Going forward," I\'ll reopen this bug to have sbt\'s forked not go through Scala\'s runner.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,702,closed,reopened,2013-04-04 22:18:46,113.77,1,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,702,closed,18,2013-03-07 19:03:50,14.38,,,1,"b""b' awesome"," thanks @harrah !'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,702,closed,19,2013-03-07 19:03:50,0.7,,1,,"b'b"" (and don\'t forget to do the same for forked tests)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,702,closed,20,2013-03-07 19:03:50,9.83,,1,,"b'b"" I\'m pretty sure forked tests already do not use the Scala runner.  If they didn\'t in 0.12"," they do in 0.13.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,702,closed,21,2013-03-07 19:03:50,98.42,1,,,"b'b"" The sad thing is that LogManager ignores the failed loadClass.  Wouldn\'t it be great if there were a core logging facility so you could always log errors? If you love JUL because it\'s always there for you"," you don\'t have to rely on the built-in config mechanism.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,702,closed,22,2013-03-07 19:03:50,467.67,1,,,"b'b"" @som-snytt I\'m not sure what you mean here we\'re still seeing the logs using the default formatter in this issue. Nothing is being lost in that sense (although", it does mean that logs are essentially corrupted, and if I wanted to direct them to, e.g. MongoDB," then I would get log loss).""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,702,closed,23,2013-03-07 19:03:50,393.45,,1,,"b""b' I just meant LogManager should log its own failures instead making you guess about the point of failure.  It catches and ignores the exception.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,702,closed,24,2013-03-07 19:03:50,37.92,,,1,"b'b\' @harrah @som-snytt made an interesting comment on  : ""The problem is that the custom Formatter isn\\\'t seen by the system class loader; from the command line"," adding cwd with scala -toolcp is a work around for that"" Does that help with the workaround", or would it mean doing some extra with my customer formatter?\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,702,closed,25,2013-03-07 19:03:50,5.93,1,,,"b""b' It is indeed a useful workaround for the command line", but I doubt it would work here.  has to be interpreted by the script before it starts the jvm.  So, it is only handled by the script and not the actual runner that sbt invokes.  As far as the changes to sbt to deal with this, it is one line (besides the tests) and already done," I just have to push it.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,702,closed,closed,2013-04-05 16:27:19,1088.55,4,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,702,closed,-,-,-,4,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,705,closed,opened,2013-03-08 19:26:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,705,closed,title,2013-03-08 19:26:16,00:00,,1,,"b""b' Separate dependency phase'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbt,705,closed,body,2013-03-08 19:26:16,00:00,1,,,"b'b"" Move dependency extraction to separate compiler phase called that can be run independently from class file extraction that is performed by phase. This pull request serves as foundation for more deep changes were we switch to dependency extraction performed by incremental compiler. This is pure refactoring that does not change behavior. One would wonder if moving logic that traverses contents of to earlier phase could affect behavior because might be populated by later phases. I verified this manually by grepping compiler code and checking where that field gets modified. It turns out that there are two places where is mutated:in typer (and dependency phase runs after typer)in mixin where it add dependency on symbols corresponding to Since we are running before mixing we won\'t see those Symbols but that does not matter because sbt\'s tracking is not fine-grained enough to run into problem of tracking trait symbol but not tracking implementation class symbol.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
