REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,1964,closed,1,2013-03-20 03:51:02,748.62,,,1,"b""b' no one commenting? this is really !'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,1964,closed,2,2013-03-20 03:51:02,9.27,,1,,"b'b"" I can\'t seem to reproduce this issue. Can you run the following commands on your system and paste your results here:   You could also try using to setup your project. We have instructions on how to do that here: url ""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,1964,closed,3,2013-03-20 03:51:02,18.03,,1,,"b'b"" On 03/20/2013 12:29 PM"," Mark Hayes wrote:ruby 1.8.7 (2011-06-30 patchlevel 352) [powerpc-linux] here is gem list:**\\\\* LOCAL GEMS *** sass (3.2.7)zurb-foundation (4.0.9) I\'ll try the  I will hope you can just see what is going on or I only have to use this with the css old school html program as dreamweaver. Gus""'",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,1964,closed,4,2013-03-20 03:51:02,23.75,,1,,"b'b"" When I run the bundler it gets me a new error", it simply says that I have no ruby blunder installed, so I\'ve installed using the linux terminal, then once it was installed I have the bundler ran again and it tells me that there is not a compass gem, so I\'ve installed compass using sudo gem install compass and it finally works using the bundler and the regular one as sudo compass create  -r zurb-foundation using foundation So the workaround for anyone having this problems should be. install rubygemsinstall rubyinstall sassinstall compassinstall foundation using gems and if have the same error as me at the beginning of everything," just use bundler.install apt-get ruby-bundlergem install compass  and  only thing that I don\'t \'t I say I\'m a totally newbie? is that the folder of the project looks with a lock in my  that  Mark for your help. Gus""'",,,,,,,,,,,,,,,,,,
foundation-sites,1964,closed,5,2013-03-20 03:51:02,15.15,,,1,"b'b"" That lock doesn\'t sound like an issue you should be concerned with. Glad it worked"," I\'m going to close down this issue now. Cheers @Gusduenas!""'",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,1964,closed,closed,2013-03-20 17:25:51,814.82,0,4,3,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,1964,closed,reopened,2013-03-20 17:30:09,4.3,0,4,3,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,1964,closed,6,2013-03-20 03:51:02,402.98,,1,,b'b\' I had this issue, too, as a Compass and Foundation noob getting started on Ubuntu (12.04). To restate @Gusduenas\\\' solution above," I needed to explicitly install the compass gem in between the ""Recommended Installation"" and  ""Creating your first project"" steps in the [Foundation docs]url \''",,,,,,,,,,,,,,,,,,,,
foundation-sites,1964,closed,7,2013-03-20 03:51:02,179.75,,,1,"b'b"" yep", that\'s  sudo gem install zurb-foundationthen sudo gem install compass and then create using compass as they statedin their site and you are good to go. Gus On Fri, Apr 12, 2013 at 8:09 PM, Andy Hieb notifications@ wrote:##  Gustavo DuenasCreative Director Web DesignerJacksonville," Fl""'",,,,,,,,,,,,,,,,,,
foundation-sites,1964,closed,closed,2013-04-16 23:38:22,368.22,0,5,4,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,1964,closed,8,2013-03-20 03:51:02,1011.47,,,1,"b'b"" @Gusduenas tried that but didn\'t worked for me. shows sass", compass and zurb-foundation, but doesn\'t shows foundation and throws the error: I think it may be something related to paths. Can somebody point me on how to check my paths and correct them? Interesting enough," output from  :INSTALLATION DIRECTORY: /-p247/RUBY EXECUTABLE: /-p247/EXECUTABLE DIRECTORY: /-p247/bin (very different from //)""'",,,,,,,,,,,,,,,,,,,,
foundation-sites,1964,closed,-,-,-,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,1967,closed,opened,2013-03-20 09:45:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,1967,closed,title,2013-03-20 09:45:07,00:00,,1,,"b""b' Paragraph font size that nest inside list ~ SCSS'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,1967,closed,body,2013-03-20 09:45:07,00:00,1,,,b'b\' Hi Zurberman," I think this is bug:# What I Want I want to make the basic paragraph 14px. Thus I write in _:$paragraph-font-size: emCalc(14px);# What I Got My body paragraph goes 12px# Possible Culprit I nest my paragraph inside block-grid : ul class=""small-block-grid-2"". It looks like ""ul"" element share the same setting as $paragraph-font-size", and this is trigger further rescaling.# Temporry Fix Add this into , after load Foundation style.ul,ol,dl {  font-size: 1em;  line-height: 1.6;  margin-bottom: 1.375em;  list-style-position: outside;  font-family: inherit;}# My Setup I run foundation on Windows 8, using the latest . It provide me with automatic Foundation framework.\'',,,,,,,,,,,,,,,,,
foundation-sites,1967,closed,1,2013-03-20 09:45:07,1259.28,1,,,"b'b"" That solution turn out didn\'t work. I have to specify ul p {EmCalc(16px)}; to achieve 14px body text. It\'s ugly :(. Anybody come up with at better solution?""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,1967,closed,closed,2013-03-23 06:44:24,1259.28,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,1967,closed,reopened,2013-03-23 06:44:29,0.08,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,1967,closed,2,2013-03-20 09:45:07,93.38,,1,,"b""b' Same problem here. Text in block-grid scales my text down by approx. 2px. Also", setting $em-base does nothing to change any font-sizes.  Removing $em-base does not trigger any errors, so it does not seem to be in use. A temporary fix seems to be: html,"body { font-size: $em-base;}ul  li  { font-size: $em-base;}'""",,,,,,,,,,,,,,,,,,,,
foundation-sites,1967,closed,3,2013-03-20 09:45:07,921.87,,1,,"b'b"" Yep", since ems inherit the font front parent," you\'ll need to explicitly set the list font-size to be the embase. We just updated some files so that em-base is working properly.""'",,,,,,,,,,,,,,,,,,,,,
foundation-sites,1967,closed,closed,2013-04-16 23:39:39,1015.17,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,1967,closed,-,-,-,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2056,closed,opened,2013-03-27 21:30:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2056,closed,title,2013-03-27 21:30:42,00:00,,1,,"b""b' $base-font-size does not properly support percentages (other than 100%)'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2056,closed,body,2013-03-27 21:30:42,00:00,,1,,"b""b' On Foundation 4.0.8", overriding $base-font-size variable in my settings file to a percentage value will not yield the expected results.  The problem is that the css being generated is applying this percentage to the tag as well as the child element,  , yielding a compounding effect of whatever percentage you set there.  For example, setting base-font-size to 75% to the default font size of 16px will yield an effective font size of 9px (16 \\\\* 0.75 \\\\* 0.75). The correct behavior would have been to just apply this once, yielding an effective font size of 12px (16 \\\\* 0.75). Setting this to 100% or flat pixel values do not expose this bug because 100% has no effect, and pixel values will just overwrite the same value on the child (body) element. From : To fix, I would remove the comma on the css above, or more simply, just apply this solely to  ," rolling it in with the other styles. This bug relates to url '""",,,,,,,,,,,,,
foundation-sites,2056,closed,1,2013-03-27 21:30:42,114.63,,1,,"b'b"" This should be fixed in master"," we\'ll release a patch soon.""'",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2056,closed,closed,2013-04-16 23:25:20,114.63,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2056,closed,2,2013-03-27 21:30:42,15.6,,1,,"b""b' This is currently not fixed on master. url '""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2056,closed,3,2013-03-27 21:30:42,1123.42,,1,,"b""b' This is still not fixed....'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2056,closed,4,2013-03-27 21:30:42,119.58,1,,,"b""b' This issue should be reopened"," as it is alive and well. @hatefulcrawdad '""",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2056,closed,reopened,2013-10-24 01:25:39,120.32,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2056,closed,5,2013-03-27 21:30:42,302.12,,1,,"b'b"" I agree.  I\'ve fixed the issue in url  and I\'ll close this once the pull request has landed.""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2056,closed,6,2013-03-27 21:30:42,164.15,,,1,"b""b' Thanks!'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2056,closed,7,2013-03-27 21:30:42,1008.65,,1,,"b""b' looks like @seantimm closed this url '""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2056,closed,closed,2014-02-14 20:58:51,1173.2,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2056,closed,8,2013-03-27 21:30:42,43.82,,1,,"b'b"" @rafibomb", My pull request got closed by ghaida during the release of 5.0," but it looks like it\'s still a problem.  I\'m going to go ahead and reopen this.""'",,,,,,,,,,,,,,,,,,,,,
foundation-sites,2056,closed,reopened,2014-02-14 21:42:41,43.83,1,8,1,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2056,closed,9,2013-03-27 21:30:42,1365.07,,1,,"b'b"" Is it really not possible to have a base font-size other than 16px without messing up the layout? Please fix this @zurb. **Update:** Okay", I\'ve figured out how to make this work for what I want. But it\'s not entirely obvious, due to the somewhat vague and confusing comments in the settings file. (This is with Foundation 5.1) I\'m looking for a 13px base font-size for all elements, but don\'t want the expanded or shrunken grids that a lot of people are seeing (i.e. should still be equivalent to 1000px, not 812.5px or 1230.7692, depending on how you adjusted your rem settings). The key is making sure is set **before** any Foundation functions are used (most especially **rem-calc**). This might seem obvious in hindsight, but the wording of the settings comments encourages you to move $rem-base around, and depending on where your type settings are in relation to other settings (or imports), this could happen. Then, setting (or even just  ) will do the trick to decrease your font-sizing correctly. In my case, this does not require the fixes @seantimm implemented in #2329 (and that haven\'t been merged into master yet).  Now, there will be some other settings that must be manually adjusted. One example is  , which is set to in . With the default settings, this causes the accordian nav headers to be the same size as the base body text. However," decreasing the base body text size does not decrease the accordion headers (I\'m not sure if this is a mistake or not; it seems like maybe this setting should just be by default).""'",,,,,,,,,
foundation-sites,2056,closed,10,2013-03-27 21:30:42,1345.93,,,1,"b'b"" We\'re rethinking how REMs and REMcalc interact with one another. This is being discussed in pretty great detail over here url I\'m going to close the convo here"," but please add to the lively convo over there. ""'",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2056,closed,closed,2014-03-25 18:53:40,1270.98,1,9,2,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2056,closed,-,-,-,1,9,2,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2082,closed,opened,2013-04-01 23:03:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2082,closed,title,2013-04-01 23:03:12,00:00,,1,,"b""b' Orbit Slider within Reveal'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2082,closed,body,2013-04-01 23:03:12,00:00,,,1,b'b\' I seem to be having some issues with getting an orbit slider to properly work within a modal window. I followed the foundation setup for javascript files, but the modal seems to struggle to pull the images. If I move the scripts around, the images will show up, but not in a slider. If I move the scripts back around again, I can get the slider to render, but without any images. Please help, I\\\'m at my wits end. You can view the issue here: Just click to open the first accordion, and then the second within that. If you click on the first image,Fuzz, the modal will open.  I appreciate any and all feedback on this. Foundation has been amazing for this project; the finish line is in sight, I\\\'m just stuck.\'',,,,,,,,,,,,,
foundation-sites,2082,closed,closed,2013-04-02 19:33:26,1230.23,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2082,closed,1,2013-04-01 23:03:12,1079.12,,1,,"b'b"" What did you do to fix your problem with this? I\'m having the same issue. ""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2082,closed,reopened,2014-02-17 23:16:01,222.58,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2082,closed,2,2013-04-01 23:03:12,1349.62,,1,,"b""b' url  demo"," on browser resize it works.  The solution is reflow but reflow is not working on Orbit. Closing in favor of url '""",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2082,closed,closed,2014-02-18 15:31:56,975.92,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2082,closed,3,2013-04-01 23:03:12,488.13,,1,,"b'b"" This addition before the end of body tag solved the issue for me $(document).on(\'opened\'", \'[data-reveal]\'," function () {  var modal = $(this);  $(window).trigger(\'resize\'); });""'",,,,,,,,,,,,,,,,,,,,,
foundation-sites,2082,closed,-,-,-,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2085,closed,opened,2013-04-02 09:03:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2085,closed,title,2013-04-02 09:03:24,00:00,,1,,"b""b' How do you remove a centered grid option?'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2085,closed,body,2013-04-02 09:03:24,00:00,,1,,"b'b"" You use small-centered or large-centered to center a grid item but say you set the grid element to be centered at small screen sizes but at larger screen sizes you would like to have the normal document flow. There doesn\'t seem to be a class mentioned in the docs that does this.""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2085,closed,1,2013-04-02 09:03:24,1080.45,,1,,"b""b' This is fixed now with a class of  '""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2085,closed,closed,2013-05-06 03:03:51,1080.45,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2085,closed,reopened,2013-05-06 03:03:51,0.0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2085,closed,2,2013-04-02 09:03:24,1062.75,,1,,"b""b' What is the scss mixin for this feature? I think this may solve the issue I was explaining in Issue #2358.'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2085,closed,3,2013-04-02 09:03:24,288.35,,1,,"b""b'  '""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2085,closed,closed,2013-05-19 01:34:58,1351.12,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2085,closed,-,-,-,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2086,closed,opened,2013-04-02 09:06:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2086,closed,title,2013-04-02 09:06:36,00:00,,1,,"b""b' Multiple Images In Orbit Slider'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2086,closed,body,2013-04-02 09:06:36,00:00,,1,,"b""b' Is it possible to have multiple images display in the Orbit slider at once to fill the area"," say for a product carousel? Twitter Bootstrap offers this functionality by simply adding a class: url '""",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2086,closed,closed,2013-04-02 09:07:23,0.78,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2086,closed,reopened,2013-04-02 09:07:49,0.43,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2086,closed,1,2013-04-02 09:06:36,723.57,,,1,"b'b"" This is possible with Orbit. Here\'s an example of how you could accomplish this: Happy coding!""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2086,closed,closed,2013-05-03 21:10:10,722.35,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2086,closed,2,2013-04-02 09:06:36,1014.4,,1,,"b'b""  Then how\'d you make this slider to show different number of slides on mobile?""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2086,closed,-,-,-,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,opened,2013-04-02 16:45:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,title,2013-04-02 16:45:47,00:00,1,,,"b""b' Custom forms", especially selects in Foundation 4 working very poorly," is this expected?'""",,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,body,2013-04-02 16:45:47,00:00,,,1,b'b\' I love Foundation 4. Beautiful, easy, semantic and intuitive. I\\\'m hoping I\\\'m doing something wrong with form elements as they make no sense, particularly the select drop-downs. I\\\'ve followed the documentation exactly. There really isn\\\'t much for the select drop-downs. They look very pretty, but aren\\\'t really functional. So I have to disable all custom forms :(. Here\\\'s the list of problems, is this expected behavior?1. Can\\\'t scroll options in a select drop-down on  (I\\\'d have to imagine this is a show stopper for so many users, makes me think I\\\'m doing this wrong)2. Can\\\'t start typing to immediately go to an option in a select drop-down3. Can\\\'t tab navigate between elements like checkboxes, selects," etc4. Doesn\\\'t use mobile browsers\\\' built-in mechanism for choosing a select option (not a big deal if choosing a select option worked) All I really do for forms is add a class called ""custom"" to the form element. Checkboxes and radio buttons require a little more custom HTML", but otherwise am I supposed to do something different? Are the above issues expected? If the above is expected, obviously I have to disable Foundation for the select drop-downs at least temporarily. Can I do this easily?\'',,,,,,,,,,,,,
foundation-sites,2090,closed,1,2013-04-02 16:45:47,536.33,1,,,"b""b' I found this is the same issue with mine. Drop-down selection is hard to be scrolled since it will select the touched element immediately and hide the selection box. Tested on Android stock browser & Chrome for Android In addition", please add multiple selection & token input to the form, since it is being used widely recently,"'""",,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,2,2013-04-02 16:45:47,326.12,,1,,"b'b"" @hothandao that\'s exactly the issue. For iPhones and iPads", drop-down selection scrolling isn\'t hard with Foundation 4, it\'s impossible. This is so disheartening as I\'ve invested a lot of time and effort into this. It\'s fairly easy to disable the Foundation\'s custom select drop-down, I simply use the following CSS: Of course," now it doesn\'t match the look of the other form elements on the page and the spacing is a bit off. I\'ve got to do some redesigning... The other issues with form elements I can live with for now.""'",,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,3,2013-04-02 16:45:47,886.23,,1,,"b'b"" I find custom forms unusable.  The select doesn\'t work well", especially for mobile, as described very well by @samueller.  And when you fall back to standard selects, they look out of place, and it\'s better to just have everything standard.  Too bad," because the custom form stuff looks nice.""'",,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,4,2013-04-02 16:45:47,1347.55,,,1,"b""b' We too are looking for a solution!'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,5,2013-04-02 16:45:47,909.38,,1,,"b'b"" +1 the custom dropdown doesn\'t work for me as well...""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,6,2013-04-02 16:45:47,248.05,,1,,"b'b"" It seems that not much thought or effort was put into custom forms. I think the reason is they\'re not meant to be used beyond very simple prototypes. If you only have 2 or 3 items in your drop-down", it works. Or if you don\'t care about the later elements. And if your forms only have 2 or 3 fields," then it doesn\'t matter as much that tabbing to the next fields doesn\'t work. The other issues become less important with a very simple prototype and beautiful design is far more important. It\'s a shame because I don\'t see why Foundation 4 can\'t be used beyond super simple prototypes. The grid systems and rest of the components seem production-ready and the SCSS customizations are valuable long-term.""'",,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,7,2013-04-02 16:45:47,48.83,,1,,"b""b' +1 ... Currently dealing with a select with all the countries and I confirm this becomes unusable.  '""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,8,2013-04-02 16:45:47,525.73,,1,,"b""b' +1 as well.. some pretty major issues here.'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,9,2013-04-02 16:45:47,839.83,,,1,"b""b' We spoke to Zurb on Twitter"," they are aware of this. :) Hopefully there will be a resolution shortly.'""",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,10,2013-04-02 16:45:47,951.98,,,1,"b""b' yeah"," having official support for select2 would be greatly appreciated.'""",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,11,2013-04-02 16:45:47,453.83,,1,,"b""b' Well gosh"," we implemented this a while ago on a production environment \\xe2\\x80\\xa6 low traffic but still. Do any of you have any recommendations for alternatives? '""",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,12,2013-04-02 16:45:47,495.03,1,,,"b""b' Checkout this dirt hack for today: url '""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,13,2013-04-02 16:45:47,1389.53,,1,,"b'b"" I\'m working on an updated custom select to support large selects and to navigate by keycode. url  I haven\'t pushed it to a branch yet"," but feel free to copy it into your project and test it. This is a work in progress.""'",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,14,2013-04-02 16:45:47,300.88,,,1,"b'b"" This is also a duplicate issue that we\'re tracking elsewhere. We should have updated forms soon :)""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,closed,2013-05-06 03:05:07,619.33,3,8,5,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,15,2013-04-02 16:45:47,785.8,1,,,"b'b"" Link to dupe? Couldn\'t find it and still having this issue.""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,16,2013-04-02 16:45:47,454.03,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,17,2013-04-02 16:45:47,1432.82,1,,,"b""b' Link to dupe please? +1'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,18,2013-04-02 16:45:47,1298.4,,1,,"b""b' Still having the issue. Any updates?'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,reopened,2013-06-25 18:47:40,942.55,5,10,5,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,19,2013-04-02 16:45:47,1291.62,1,,,"b""b' Was mistaken about the dupe.'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,20,2013-04-02 16:45:47,30.4,,1,,"b""b' +1 for reopening. Any idea where this will fit into priority?'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,21,2013-04-02 16:45:47,1325.52,,,1,"b""b' This should definitely be high on the priority list! '""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,22,2013-04-02 16:45:47,12.82,,,1,"b""b' Would love to see this fixed.  Love the custom forms but selects are unusable.'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,23,2013-04-02 16:45:47,362.08,,,1,"b""b' +1.5! Foundation is awesome! (Re)Building my first project with it. Love custom selects but they need to work better. Using  for now.'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,24,2013-04-02 16:45:47,977.37,,,1,"b""b' Same thoughts"," issues and requests here. This plugin is pretty nice and could be an alternative. url '""",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,25,2013-04-02 16:45:47,1381.52,,1,,"b'b\' When is this fix that mrsweaters provided over 2 months ago going to be merged in? ""I\\\'m working on an updated custom select to support large selects and to navigate by keycode. url  I haven\\\'t pushed it to a branch yet"," but feel free to copy it into your project and test it. This is a work in progress.""\''",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,26,2013-04-02 16:45:47,41.07,,1,,"b""b' @mrsweaters any updates here?'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,27,2013-04-02 16:45:47,272.12,,1,,"b'b"" Here\'s what I came up with last night: url  I took some code from a previous project of mine where I had custom forms and put it together with Foundation\'s styles. Notes:I try to use native elements as much as possible for better accessibility.The select box is the native select element wrapped in a Foundation-y wrapper", so the dropdown is always native looking.The dropdown arrow doesn\'t work in IE and Opera, since doesn\'t work in those browsers and there is no way of programmatically opening a native select box.The radio buttons and checkboxes require no JS, but require the syntax; no inside  .Currenty," my form class is rather than to avoid conflicting with JS and CSS.I import the file in SCSS after the rest of Foundation to take advantage of the variables and mixing.""'",,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,28,2013-04-02 16:45:47,126.87,1,,,"b""b' @hatefulcrawdad Is anyone working on this issue? Following this thread"," it appears like there was some confusion regarding this issue and it has been reopened but no one is actively working on a fix. Could you confirm?'""",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,29,2013-04-02 16:45:47,6.98,1,,,"b'b"" @hatefulcrawdad Have you taken a look at the gist I linked to last week? (I found a few issues and fixed them over the next few days after posting it) Do you think a variation of that solution could be acceptable", especially for  ? It works in a similar way to  Edit: I haven\'t been able to put a live version up yet," but I will as soon as I can. It\'s going into a project that should be published within the next week.""'",,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,30,2013-04-02 16:45:47,731.38,1,,,"b'b"" I haven\'t tried mobile yet but I also have big problems on PC with radios and checkboxes. Checkboxes don\'t hide themselves and radios don\'t work properly at all. It has to do something with the logic of pairing labels and inputs.I\'m very disapointed"," since I\'m using the latest stable version and not dev version. This shouldn\'t be out there yet since it is not production ready.""'",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,31,2013-04-02 16:45:47,301.6,,1,,"b""b' @anime4christ Do you have a sample jsfiddle that demos your solution? My interim solution has been to resort to a dirty CSS hack for mobile. If I detect that the user is on a mobile device"," I add the following CSS which forces the drop down to fully expand without scroll bars. This allows page scrolling which overcomes the issue of being unable to scroll within the drop down. .dropdown ul{  max-height:2000px !important;}'""",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,32,2013-04-02 16:45:47,14.02,1,,,"b'b"" Hey", I am having no issues any more using version 4.2.3.  Just make sure you remove this line from your foundation_and_overrides.(css,"scss) file.  Hope this is of some help for those who are having issues A few screenshots of my customized form elements Dropdowns (basically unchanged)![screen shot 2013-07-16 at 11 42 28 am]url  Radio Buttons (if anybody has an idea... the only issue is if you click the image nested in the label it won\'t select the radio button for me anymore but the text will. Anyone?)![screen shot 2013-07-16 at 11 42 46 am]url  Check Boxes![screen shot 2013-07-16 at 11 49 40 am]url  If anyone wants to use my styles they can rip the color variables out of this scss and have these nice styles. You\'ll need my no-select() mixin  ""'",,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,33,2013-04-02 16:45:47,9.38,,1,,"b""b' @jclusso Did you test the custom selects on an iPhone or iPad? I am on Foundation 4.2.3 too and scrolling still does not work.'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,34,2013-04-02 16:45:47,541.1,,1,,"b'b"" @user1user1 Here\'s a jsFiddle for you of my solution: url ""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,35,2013-04-02 16:45:47,723.6,,,1,"b""b' @anime4christ Love it! Your solution has the beauty of the custom select combined with the functionality of a regular select. I would love to see this solution used officially in Foundation.'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,36,2013-04-02 16:45:47,84.03,,1,,"b""b' I like @anime4christ solution as well.'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,37,2013-04-02 16:45:47,325.77,,1,,"b'b"" Agreed. IMO having the native functionality of form elements (tabindex", etc) is more important than a unified, cross-browser," cross-platform appearance. Looks like @anime4christ\'s solution might just do both.""'",,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,38,2013-04-02 16:45:47,7.02,1,,,"b""b' I can make a pull request if this solution is acceptable as the official one for Foundation. @hatefulcrawdad What do you think?'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,39,2013-04-02 16:45:47,23.43,,1,,"b'b"" We\'ve been tossing around ideas that echo @anime4christ\'s concept. This is not something that will be released in Foundation 4"," as it is a radical departure from the current implementation; however I see this as a must for Foundation 5. The native select is the way to go to get the best cross-device experience.""'",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,40,2013-04-02 16:45:47,4.0,,1,,"b""b' @mrsweaters A radical  can wait until Foundation 5 but Foundation 4 in its current state is broken. Can we at least get a bug fix for Foundation 4 that allows custom selects to be usable on iphones and iPads?'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,2090,closed,41,2013-04-02 16:45:47,61.03,,1,,"b""b' @mrsweaters @user1user1 Or at least make a plugin for Foundation 4 with the forms fixed that whoever chooses can use as a stop gap?'""",,,,,,,,,,,,,,,,,,,,,,,
